zimre holdings secures approval to list on #botswana stock exchange ,,,,,,,,,,,,0
i&m bank #rwanda acquires smelter phoenix metals ,,,,,,,,,,,,0
#kenya: safaricom and airtel start mobile money interlink trials ,,,,,,,,,,,,0
#ghana central bank holds policy rate at 20% ,,,,,,,,,,,,1
rt @paulwallace123: #nigeria's central bank has now confirmed that this week's mpc meeting is cancelled. it can't hold another one until th…,,,,,,,,,,,,0
"2017, a revival year for african markets ",,,,,,,,,,,,0
#afdb approves us $500-million third and final tranche budget support loan for governance reforms in #egypt ,,,,,,,,,,,,1
nairobi securities exchange upgrade to enable kenyans borrow and lend each other shares ,,,,,,,,,,,,1
#tanzania: maxcom on the threshold of #ipo ,,,,,,,,,,,,0
#tanzania: nicol applies for dse relisting ,,,,,,,,,,,,0
#egypt stock values back to pre-devaluation levels: bloomberg ,,,,,,,,,,,,1
#tanzania: central bank closes five banks ,,,,,,,,,,,,0
african development bank to raise usd 8 billion from capital markets in 2018 ,,,,,,,,,,,,0
#kenya: regulator drops plan to split up safaricom ,,,,,,,,,,,,0
rt @paulwallace123: a chart from @theterminal today. the market capitalization of #egypt's stocks has risen to $50 billion for the first ti…,,,,,,,,,,,,1
here is african stock markets 2017 performance: #zimbabwe +130.42% | #malawi +62.14% | #ghana + 52.73% | #uganda +3… ,,,,,,,,,,,,1
seven nse-listed firms issue profit warnings on politicking ,,,,,,,,,,,,0
#egypt picks 5 international banks to arrange next #eurobond issuance ,,,,,,,,,,,,0
#fitch: twin deficits remain key #kenya sovereign sensitivities ,,,,,,,,,,,,0
#fitch: south african political uncertainty to persist in 2018 ,,,,,,,,,,,,0
#mozambique's central bank cuts rate by another 150 bps to 19.50% ,,,,,,,,,,,,1
,,,,,,,,,,,,0
#malawi's central bank cuts rate by another 200 bps to 16% ,,,,,,,,,,,,1
#morocco's central bank keeps benchmark rate unchanged at 2.25% ,,,,,,,,,,,,0
#uganda central bank holds key rate at 9.5% ,,,,,,,,,,,,0
"#botswana's central bank keeps rate at 5%, subdued demand checks inflation ",,,,,,,,,,,,0
tlou energy receives approval to list on #botswana stock exchange ,,,,,,,,,,,,0
vivo energy acquires engen assets in 9 african markets ,,,,,,,,,,,,0
"#kenya airways shares resume nse trading, massive dillution ",,,,,,,,,,,,1
#mauritius maintains rate at 3.5% as inflation forecast lowered ,,,,,,,,,,,,0
#ghana central bank cuts rate to 20% to boost credit to private sector ,,,,,,,,,,,,1
south #africa's central bank maintains rate amid uncertainty ,,,,,,,,,,,,0
#kenya central bank holds rate at 10% on muted inflation pressures ,,,,,,,,,,,,0
#zambia's central bank cuts rate by 75 bps as inflation seen in target range ,,,,,,,,,,,,1
"#nigeria's central bank holds rate, easing would hit naira, boost inflation ",,,,,,,,,,,,0
rt @aseasecretariat: the afdb-asea report is finally launched as the colorful #aseaconference comes to an end in #egypt @oscarnonyema @afri…,,,,,,,,,,,,0
"rt @aseasecretariat: #aseaconference #panel8: ""forms of integration among african markets""             moderator: ms @sellouachakri  paneli…",,,,,,,,,,,,0
"rt @aseasecretariat: #aseaconference @oscarnonyema : "" in 2016 alone, african companies raised usd 1.5 billion from 20 ipos and another usd…",,,,,,,,,,,,1
"am weekly market commentary - november 17, 2017 ",,,,,,,,,,,,0
#botswana stock exchange to self-list after demutualization ,,,,,,,,,,,,0
#rwanda: rnit iterambere fund's annual return at 9.6% in october ,,,,,,,,,,,,1
nairobi securities exchange halts #kenya airways trading amid ownership restructure ,,,,,,,,,,,,0
"moody’s cuts gt bank, uba parent firms’ credit ratings ",,,,,,,,,,,,0
#kenya plans first east #africa hedge fund for power ,,,,,,,,,,,,0
u.s. government and côte d’ivoire sign $525 million deal ,,,,,,,,,,,,0
moody's downgrades #nigeria's sovereign issuer rating to b2 with a stable outlook ,,,,,,,,,,,,0
"diamond bank plans to focus on #nigeria, exits other west african nations ",,,,,,,,,,,,0
#mtn set to list on nigerian stock exchange in six months ,,,,,,,,,,,,0
vodacom #tanzania approves sh26bn in dividends ,,,,,,,,,,,,1
"rt @brvm_uemoa: #application_mobile_brvm
téléchargez gratuitement l’application mobile « brvm » sur play store et app store !
",,,,,,,,,,,,0
"am weekly market commentary - october 27, 2017 ",,,,,,,,,,,,0
nairobi securities exchange ranked worst performing frontier market ,,,,,,,,,,,,-1
#nigeria: fcmb acquires 88.2% majority stake in legacy pension managers ,,,,,,,,,,,,0
#mozambique's central bank cuts rate by 50 bps despite inflationary risks ,,,,,,,,,,,,1
#johannesburg stock exchange launches green #bond segment to fund low carbon projects ,,,,,,,,,,,,0
#botswana's central bank cuts rate by 50 bps to 5% on positive inflation outlook ,,,,,,,,,,,,1
rt @lsegplc: .@lsegplc delighted to launch nigeria capital markets and banking forum w/ @dfid_uk @nsenigeria @afrinvest ,,,,,,,,,,,,0
"rt @brvm_uemoa: #brvm_esv - valeur théorique - fractionnement des actions boa côte d'ivoire
 ",,,,,,,,,,,,0
"am weekly market commentary - october 20, 2017 ",,,,,,,,,,,,0
vivo energy to list on london stock exchange via $3bn #ipo ,,,,,,,,,,,,0
4sight holdings limited lists on the #johannesburg stock exchange ,,,,,,,,,,,,0
#johannesburg stock exchange suspends trading on oando shares ,,,,,,,,,,,,-1
rt @dseinsights: should it be made mandatory that all listed companies have and operate functioning websites.,,,,,,,,,,,,0
#nigeria: #commodities exchange seeks n500m initial capital ,,,,,,,,,,,,0
"nigerian stock exchange suspends trading in the shares of oando, on directive of sec ",,,,,,,,,,,,-1
"brainworks, the first zimbabwean company to list on the #johannesburg stock exchange ",,,,,,,,,,,,0
"am weekly market commentary - october 13, 2017 ",,,,,,,,,,,,0
#egypt's central bank increases reserve requirement on deposits to 14% ,,,,,,,,,,,,1
#zimbabwe stock exchange performance: 1m +45.36% | 3m +155.15% | ytd  +249.63% | 1y +367.67% | 2y +286.01% | more o… ,,,,,,,,,,,,1
rt @bashmutumba: registration for the #useunichallenge ends on october 26th. don't lose a golden opportunity to win 10 million shillings wo…,,,,,,,,,,,,0
"rt @stanbicug: have you heard of @useuganda's #useunichallenge?
it's an online competition that will give students the chance to manage vir…",,,,,,,,,,,,0
#tanzania: regulator rejects 6 applications from telcos to list on dar es salaam stock exchange ,,,,,,,,,,,,-1
"rt @romualdyonga: african markets ytd performance: #zimbabwe +210.54%, #malawi +47.07%, #ghana +35.45%, #nigeria +35.15, #brvm -18.92% ",,,,,,,,,,,,1
"am weekly market commentary - october 6, 2017 ",,,,,,,,,,,,0
rt @rebrandingaf: and we're rolling! follow the #raf2017 hashtag and our social media accounts to stay in the loop! @ganemmaha ,,,,,,,,,,,,0
#uganda securities exchange becomes public limited company ,,,,,,,,,,,,1
guinness #nigeria's $126m share sale oversubscribed ,,,,,,,,,,,,1
rt @dseinsights: @husseinbashe the dsei has dropped by ~15% in the past 2 years. this year the only eac exchange in the red. #crdb probably…,,,,,,,,,,,,0
moody's places on review for downgrade the ratings of three kenyan banks ,,,,,,,,,,,,0
moody's places #kenya's b1 rating on review for downgrade ,,,,,,,,,,,,0
"#uganda central bank cuts rate by 50 bps to 9.5%, to boost credit and economy ",,,,,,,,,,,,1
gcr affirms bank of kigali limited’s rating of aa-(rw) outlook stable ,,,,,,,,,,,,0
gcr affirms equity group holdings plc’s rating of aa-(ke) outlook stable ,,,,,,,,,,,,0
#ghana: nca approves airtel and tigo merger ,,,,,,,,,,,,0
#ecobank launches mvisa across 33 african countries ,,,,,,,,,,,,1
"#uganda securities exchange to demutualise, eyes listing ",,,,,,,,,,,,0
#angola keeps benchmark lending rate at 16% as inflation continues to decelerate ,,,,,,,,,,,,1
"am weekly market commentary - september 29, 2017 ",,,,,,,,,,,,0
#nigeria's n100 billion #sukuk offer oversubscribed ,,,,,,,,,,,,1
#kenya: sbg securities launches mobile platform for nse trading ,,,,,,,,,,,,1
"#ghana central bank ends run of rate cuts, holds at 21% ",,,,,,,,,,,,0
central bank of #kenya holds benchmark lending rate at 10% again ,,,,,,,,,,,,0
"am weekly market commentary - september 22, 2017 ",,,,,,,,,,,,0
south #africa's central bank unexpectedly keeps rate unchanged at 6.75% ,,,,,,,,,,,,0
letshego #namibia's #ipo already raising millions amid strong appetite for shares ,,,,,,,,,,,,1
sanlam moves to take-over #uganda's lion assurance ,,,,,,,,,,,,0
"@kasiinsight launches the fit score, #africa's urban health and wellness index ",,,,,,,,,,,,0
steinhoff #africa retail lists on the #johannesburg stock exchange ,,,,,,,,,,,,0
orion minerals lists on the #johannesburg stock exchange ,,,,,,,,,,,,0
#kenya: ira delists 9 #insurance brokerage companies ,,,,,,,,,,,,0
#kenya: cytonn plans to list on #bourse's gems segment ,,,,,,,,,,,,0
#kenya: nakumatt and tuskys supermarkets sign merger deal ,,,,,,,,,,,,0
"rt @brvm_uemoa: #dailymarketreport 

download daily report:  ",,,,,,,,,,,,0
"am weekly market commentary - september 15, 2017 ",,,,,,,,,,,,0
#nigeria starts sale of 100 billion naira sovereign #sukuk ,,,,,,,,,,,,0
8000 african brands have registered for dotafrica internet address  #dotafrica,,,,,,,,,,,,1
8000 african brands have registered for dotafrica internet address ,,,,,,,,,,,,1
#zimbabwe stock exchange records 140% gain ,,,,,,,,,,,,1
#kenya: m-akiba phase two undersubscribed by 75.2% despite deadline extension ,,,,,,,,,,,,-1
#ghana's central bank triples minimum bank capital requirement to 400 mln cedis ,,,,,,,,,,,,1
egyptian exchange reduces the provisional trading time on shares to 15 minute ,,,,,,,,,,,,1
#dangote bids to acquire south #africa's largest cement maker ,,,,,,,,,,,,0
french bank société générale opens representative office in #kenya ,,,,,,,,,,,,0
#zimbabwe stock exchange hits fresh high ,,,,,,,,,,,,1
angolan central bank keeps rate at 16% as inflation decelerates further ,,,,,,,,,,,,0
allianz group acquire nigerian insurer ensure #insurance ,,,,,,,,,,,,0
#ghana stock exchange suspends cocoa processing company ,,,,,,,,,,,,-1
#ghana stock exchange lifts suspension on clydestone and transol ,,,,,,,,,,,,-1
#ghana stock exchange suspends trading for 5 companies ,,,,,,,,,,,,-1
galane gold delisted from the #botswana stock exchange over unpaid listing fees ,,,,,,,,,,,,-1
"#botswana's central bank keeps rate at 5.5%, inflation seen staying in range ",,,,,,,,,,,,1
"a bullish stance today on #africanmarkets as most indices closed on positive territories : #namibia +1.91%, #zambia… ",,,,,,,,,,,,1
"moody's downgrades #tunisia's rating to b1, maintains negative outlook ",,,,,,,,,,,,-1
moody's affirms #egypt's b3 rating maintains stable outlook ,,,,,,,,,,,,1
#egypt's central bank keeps key interest rates unchanged ,,,,,,,,,,,,0
"#namibia's central bank cuts rate by 25 bps amid weak economy, easing cpi ",,,,,,,,,,,,-1
#brvm - sicable's 40-for-1 stock split   ,,,,,,,,,,,,0
"vodacom #tanzania debuts on dar es salaam stock exchange, shares rise 6% on first day ",,,,,,,,,,,,1
"today on #africanmarkets, the winner is ... #namibia with +1.41%, followed by #sa (+1%), #nigeria down for 3rd cons… ",,,,,,,,,,,,1
#ghana stock exchange suspends ut bank ,,,,,,,,,,,,-1
gcb bank takes over ut bank and capital as bank of #ghana withdraws licenses ,,,,,,,,,,,,0
"#uganda central bank holds key lending rate at 10%, in neutral as inflation on target ",,,,,,,,,,,,0
#fitch affirms african development bank's 'aaa' rating with stable outlook ,,,,,,,,,,,,1
#mozambique's central bank cuts new rate by 25 bps on easing inflation ,,,,,,,,,,,,1
#zambia's central bank cuts rate by 150 bps for third consecutive time ,,,,,,,,,,,,0
"vodacom #tanzania says #ipo fully subscribed, raised 476 billion shillings ",,,,,,,,,,,,1
"despite protests over presidential election, #kenya led #africanmarkets today (+1.08%), 7.8 mln shares traded, more… ",,,,,,,,,,,,1
#kenya extends m-akiba mobile #bond sale by eight weeks ,,,,,,,,,,,,0
chinese e-commerce payment platform alipay to make kenyan market entry ,,,,,,,,,,,,0
"#africanmarkets close the week in the green,led by #tanzania (+1.63%), #uganda (+0.91%), #zimbabwe (+0.87%), more o… ",,,,,,,,,,,,1
"rt @uct_cmc: let’s talk about business-with-africa! 29-31 august.
limited space! 
#womensmonth #africanmarkets ",,,,,,,,,,,,0
"#nigeria led #africanmarkets today, up 2.43%, followed by #zimbabwe (+0.58%), #kenya lost 1.86%, more on… ",,,,,,,,,,,,1
"#brvm bollore africa logistics yesterday's stock split: from 185,000 xof to 3,970 xof, a buying opportunity for sma… ",,,,,,,,,,,,0
"today on #africanmarkets : gainers  #kenya (+1.76%), #namibia +0.50% | decliners  #tanzania -4.08%, #nigeria -1.02%… ",,,,,,,,,,,,0
nigerian stock exchange to become one of strongest by 2025 ,,,,,,,,,,,,0
"tanzanian bourse closed the week down 4.08%, on acacia mining share loosing 2,380.00 tzs (-31.82%)… ",,,,,,,,,,,,-1
#johannesburg stock exchange offers investors more choice with the listing of satrix global etfs ,,,,,,,,,,,,0
heriot #reit limited lists on the altx board of the #johannesburg stock exchange ,,,,,,,,,,,,0
"#nigeria led again african markets today, up 1.37%, followed by #namibia (+1.22%), #egypt down 1.36% |  more on… ",,,,,,,,,,,,1
sub-saharan #africa hits 420 million unique mobile subscribers ,,,,,,,,,,,,1
the egyptian exchange (#egx) and bombay stock exchange (bse) sign a memorandum of understanding ,,,,,,,,,,,,0
#zimbabwe: simbisa brands eyes london listing ,,,,,,,,,,,,0
vodacom shareholders vote to acquire 35% safaricom stake ,,,,,,,,,,,,0
egyptian investment bank efg-hermes receives licence to start #kenya operations ,,,,,,,,,,,,1
"african markets closed in the green today, led by #nigeria (+1.19%) & #tanzania (+0.85%) - more on… ",,,,,,,,,,,,1
#nigeria central bank holds benchmark rate at 14% ,,,,,,,,,,,,0
"#ghana central bank cuts rate by another 150 bps to 21%, as disinflation continue ",,,,,,,,,,,,1
"south african central bank cuts rate by 25 bps to to 6.75%, slashes growth forecast ",,,,,,,,,,,,1
ethiopian commodity exchange seeks to improve accessibility ,,,,,,,,,,,,0
#fitch: weak capital makes moroccan banks vulnerable to shocks ,,,,,,,,,,,,-1
nigerian stock exchange goes live with nasdaq smarts market surveillance technology ,,,,,,,,,,,,1
"#kenya's central bank holds rate at 10%, to anchor inflation expectations ",,,,,,,,,,,,0
"am weekly market commentary - july 14, 2017 ",,,,,,,,,,,,0
#botswana's supermarket choppies to expand operations in #zambia by opening 9 more outlets ,,,,,,,,,,,,0
"nairobi, #africa account for over half mobile money transactions worldwide ",,,,,,,,,,,,1
companies to start trading in global depository receipts in #kenya ,,,,,,,,,,,,0
#egypt signs $4 bln deal with bombardier to build cairo metro's line 6 ,,,,,,,,,,,,1
#rwanda's inflation rate slows to 4.8% in june ,,,,,,,,,,,,1
agribusiness leads #ghana stock market ,,,,,,,,,,,,1
#ghana: gcb bank plans to takeover state-owned national investment bank ,,,,,,,,,,,,0
moody's assigns first-time ratings to #kenya's equity bank and co-op bank ,,,,,,,,,,,,1
"moody's downgrades #gabon's rating to b3, outlook negative ",,,,,,,,,,,,-1
moody's assigns first-time ba3 and aaa.ng ratings to #dangote cement plc stable outlook ,,,,,,,,,,,,0
#imf approves us$43.96 million disbursement for #mali ,,,,,,,,,,,,1
"am weekly market commentary - july 7, 2017 ",,,,,,,,,,,,0
#egypt's central bank raises rate by another 200 bps to 18.75% ,,,,,,,,,,,,1
"#malawi's central bank cuts rate by 400 bps to 18%,as disinflation takes hold ",,,,,,,,,,,,0
nigerian stock exchange suspends trading on 17 companies ,,,,,,,,,,,,-1
ashaka cement delists from the nigerian stock exchange ,,,,,,,,,,,,0
dubai-based private equity firm abraaj to buy #kenya's java house restaurant chain ,,,,,,,,,,,,0
kcb in deal to handle safaricom m-pesa cash ,,,,,,,,,,,,0
"#kenya: m-akiba, treasury starts sale of additional sh1bn #bond via m-pesa ",,,,,,,,,,,,0
#kenya's economy records slowest first quarter growth in 5 years ,,,,,,,,,,,,0
"am weekly market commentary - june 30, 2017 ",,,,,,,,,,,,0
nigerian stock exchange approves delisting of ashaka cement ,,,,,,,,,,,,0
"#rwanda's central bank cuts rate by 25 bps to 6%, as inflation decelerates ",,,,,,,,,,,,1
#brvm: ivory coast's nsia banque to launch #ipo on july 3 ,,,,,,,,,,,,0
"am weekly market commentary - june 23, 2017 ",,,,,,,,,,,,0
#tanzania opens telecom ipos to foreign investors ,,,,,,,,,,,,0
#kenya becomes #africa finance corporation's 15th member ,,,,,,,,,,,,0
#imf approves us$ 26.9 million disbursement for #malawi ,,,,,,,,,,,,1
#imf approves us$133.8 million disbursement for côte d'ivoire ,,,,,,,,,,,,1
#uganda's central bank cuts rate by 100 bps to 10% on subdued growth prospects ,,,,,,,,,,,,1
"in a first diaspora #bond, #nigeria successfully raises $300m, oversubscribed by 130% ",,,,,,,,,,,,1
"safaricom, eabl rally lifts nse sh197bn in four weeks ",,,,,,,,,,,,1
vodacom #tanzania pushes back share listing once again ,,,,,,,,,,,,0
national bank of #kenya's share hits new high on capital boost ,,,,,,,,,,,,0
#uganda's central bank postpones policy decision until june 19 ,,,,,,,,,,,,0
#egypt's central bank lifts limits on foreign currency transfers ,,,,,,,,,,,,0
world's most advanced diamond exploration vessel officially reports for duty in #namibia ,,,,,,,,,,,,0
"#namibia central bank leaves rate unchanged at 7% as inflation eases, economy feeble ",,,,,,,,,,,,0
nigerian stock exchange to launch exchange traded derivatives ,,,,,,,,,,,,0
#nigeria: uba raises $500m through #eurobond ,,,,,,,,,,,,1
central bank of #nigeria injects $413.5m in economy to sustain naira value ,,,,,,,,,,,,1
nigerian stock exchange may expel 56 inactive dealing-member firms ,,,,,,,,,,,,0
moody's downgrades the five largest south african banks to baa3 outlook negative ,,,,,,,,,,,,0
kcb group proposes takeover of national bank of #kenya ,,,,,,,,,,,,0
#rwanda central bank to target inflation in monetary policy ,,,,,,,,,,,,0
"am weekly market commentary - jun 9, 2017 ",,,,,,,,,,,,0
#tanzania signs $154m contract with chinese firm to expand main port ,,,,,,,,,,,,1
nairobi #bourse turnover more than doubles on safaricom ,,,,,,,,,,,,0
#nigeria to issue first diaspora #bond - dmo ,,,,,,,,,,,,0
rt @kasiinsight: africa is rising and the solutions are coming from africans. @kasiinsight @gebeyatalent @african_markets ,,,,,,,,,,,,0
nigerian stock exchange launches x-academy ,,,,,,,,,,,,0
#kenya: mobile money posts 15% growth despite pesalink ,,,,,,,,,,,,1
zenith bank's #eurobond four times oversubscribed ,,,,,,,,,,,,0
"am weekly market commentary - jun 2, 2017 ",,,,,,,,,,,,0
#malawi's first merchant bank acquires barclays #zimbabwe ,,,,,,,,,,,,0
"safaricom shares surge to all time high, pushing its market cap to sh922 billion ",,,,,,,,,,,,1
world bank supports #rwanda road development with $81m credit ,,,,,,,,,,,,1
"african markets closed in the green yesterday, led by #brvm (+3.40%) and #kenya (+2.61%) - more on… ",,,,,,,,,,,,1
i&m acquire additional 15.35% stake in its tanzanian subsidiary for sh820 million ,,,,,,,,,,,,1
"#kenya central bank holds rate at 10%, as inflation seen above target ",,,,,,,,,,,,1
"am weekly market commentary - may 26, 2017 ",,,,,,,,,,,,0
"#uganda, #tanzania sign deal to build $3.55 billion #oil pipeline ",,,,,,,,,,,,1
#kenya signs mou with london stock exchange to allow energy firms cross list on nse and lse ,,,,,,,,,,,,0
#nigeria: uba targets irish stock exchange listing with $500m #eurobond issuance ,,,,,,,,,,,,0
safaricom invests 200 million shillings in technology r&d lab ,,,,,,,,,,,,1
"#tunisia's central bank raises rate by another 25 bps to 5%, to curb inflation ",,,,,,,,,,,,1
#nigeria central bank keeps benchmark interest rate at 14% ,,,,,,,,,,,,1
"#ghana's central bank cuts interest rate by 100 bp to 22.5%, inflation seen easing ",,,,,,,,,,,,1
#kenya: pesalink users hit 3.5 million in three months ,,,,,,,,,,,,1
#egypt's central bank raises rate 200 bps on growing risks to inflation ,,,,,,,,,,,,1
"am weekly market commentary - may 19, 2017 ",,,,,,,,,,,,0
"general motors restructures international markets, exits south #africa ",,,,,,,,,,,,0
tullow #oil makes 'important' discovery in #kenya ,,,,,,,,,,,,0
#rwanda regulator fines #mtn $8.5 million over external it hub ,,,,,,,,,,,,1
"#zambia's central bank cuts rate another 150 bps, sees inflation in target ",,,,,,,,,,,,1
vodacom to acquire an indirect 34.94% interest in safaricom for $2.6 billion ,,,,,,,,,,,,0
"am weekly market commentary - may 12, 2017 ",,,,,,,,,,,,0
"#zimbabwe stock exchange : innscor to delist colcom, offers to exchange minority shares ",,,,,,,,,,,,0
#fitch revises outlook on #ghana to stable: affirms at 'b' ,,,,,,,,,,,,0
"rt @aseasecretariat: the @nsenigeria inagural real estate investment trust conference will be happening on 23,may. read more: ",,,,,,,,,,,,0
"real estate investment trusts (reits) conference on may 23, 2017 by @nsenigeria  @aseasecretariat",,,,,,,,,,,,0
nairobi securities exchange suspends trading of atlas shares after cma order ,,,,,,,,,,,,0
#mauritius sbm holdings completes acquisition of fidelity bank #kenya ,,,,,,,,,,,,0
#namibia secures $750 million loan from african development bank ,,,,,,,,,,,,1
moody's maintains stable outlook on nigerian banking system as dollar shortages set to ease ,,,,,,,,,,,,0
"opera software opens #kenya & #nigeria offices, pumps $100m to grow african digital economy ",,,,,,,,,,,,0
safaricom officially unveils m-pesa payments card to rival visa & #mastercard ,,,,,,,,,,,,0
#nigeria : stanbic ibtc introduces instant online account service ,,,,,,,,,,,,0
marshalls east #africa shareholders vote to delist from nairobi securities exchange ,,,,,,,,,,,,0
rt @dseinsights: #lusaka stock exchange almost recovered from its post election downfall in 2016. @lusaka_se @african_markets ,,,,,,,,,,,,0
nigerian stock exchange automates rights trading and settlement  ,,,,,,,,,,,,0
kosmos energy announces major #gas discovery offshore #senegal  ,,,,,,,,,,,,0
safaricom stock hits 2017 high ahead of wednesday’s earnings release  ,,,,,,,,,,,,0
1 out of 10 global mobile transactions done in #kenya  ,,,,,,,,,,,,0
"am weekly market commentary - may 5, 2017  ",,,,,,,,,,,,0
#kenya : 12 candidats pour reprendre chase bank  ,,,,,,,,,,,,0
minergy lists on #botswana stock exchange  ,,,,,,,,,,,,0
#kenya : 12 candidats pour reprendre chase bank  ,,,,,,,,,,,,0
minergy lists on #botswana stock exchange ,,,,,,,,,,,,0
"am weekly market commentary - april 28, 2017 ",,,,,,,,,,,,0
"#angola's central bank maintains rate unchanged at 16%, as inflation decelerates further ",,,,,,,,,,,,1
dubai islamic bank gets licence for #kenya operations ,,,,,,,,,,,,0
nigerian stock exchange and london stock exchange renew capital market agreement ,,,,,,,,,,,,0
"#angola's central bank maintains rate unchanged at 16%, as inflation decelerates further ",,,,,,,,,,,,1
dubai islamic bank gets licence for #kenya operations ,,,,,,,,,,,,0
"#tunisia's central bank raises rate by 50 bps to 4.75%, as dinar falls sharply ",,,,,,,,,,,,1
nigerian stock exchange and london stock exchange renew capital market agreement ,,,,,,,,,,,,0
shell completes sale of #africa retail business to vivo energy ,,,,,,,,,,,,0
"am weekly market commentary - april 21, 2017 ",,,,,,,,,,,,0
new jse-listed ami big50 ex-sa etf offers pan-african investment opportunities ,,,,,,,,,,,,0
economic growth in #africa is on the upswing following a sharp slowdown ,,,,,,,,,,,,0
#nigeria loses #africa's top #oil producer position to #angola ,,,,,,,,,,,,0
"moody's upgrades #senegal's issuer rating to ba3, outlook stable ",,,,,,,,,,,,0
dar es salaam stock exchange: capital market authority extends vodacom #ipo for three weeks ,,,,,,,,,,,,0
#kenya government unveils online portal to showcase development projects  ,,,,,,,,,,,,0
#botswana's letshego holdings acquires afb #ghana ,,,,,,,,,,,,0
"am weekly market commentary - april 13, 2017  ",,,,,,,,,,,,0
marshalls east #africa to delist from nairobi securities exchange  ,,,,,,,,,,,,0
#tanzania: 86 companies apply to list on dar es salaam stock exchange  ,,,,,,,,,,,,0
#kenya's economic outlook to dip in 2017 - world bank ,,,,,,,,,,,,0
"#uganda central bank cuts rate another 50 bps to boost credit, growth ",,,,,,,,,,,,1
"#namibia's central bank holds rate at 7% as growth remains low, inflation high ",,,,,,,,,,,,0
rt @jayk_ilunga: #amtopflop tough day on #uganda #markets yesterday...let's see what today holds for @useuganda | more on @african_markets…,,,,,,,,,,,,0
new investment company long4life lists on #jse main board ,,,,,,,,,,,,0
#kenya: m-akiba mobile #bond starts trading at nairobi securities exchange ,,,,,,,,,,,,0
"#mozambique's central bank cuts rate by 50 bp to 22.75%, sets new benchmark ",,,,,,,,,,,,1
"#africa finance corporation issues us$500 million 7 year #eurobond, oversubscribed 5 times ",,,,,,,,,,,,1
"mm group lists on egyptian exchange, first 2017 listing ",,,,,,,,,,,,0
