text,label
#np @iddaziz - nipende mimi #maishaconcertfriday acoustic version live..,0
rt @randy59606116: show ikoo mbele saaana...niko ndaani #maishaconcertfriday,0
"rt @benwuodnyaloka: #maishaconcertfriday..getting you from loud and clear from county 001,,,aslay push ipande 2one2 au namna gani.",0
rt @hillary16295059: @alex_mwakideu aleky deport uyo jamaaa kabisa #maishaconcertfriday,0
@iddaziz ako ndani ya studio leo.. #maishaconcertfriday ,0
rt @boscoboss3: @jeffrey_keah @radiomaisha @alex_mwakideu @iamnickodhiambo #maishaconcertfriday kabartonjo inaskisa pia kwa mpigoo,0
rt @enlihobino: @twilfred13 @hillary_yabatsa @silaw_sang @kadottee @henry_mbute @barrackferguson @jnrlepariyo @damarislelei96 @daughter_wil…,0
makueni iko ndani kabisa.. #maishaconcertfriday ,0
rt @silaw_sang: @dickeyulemsafii @kadottee @gushshivitzi @henry_mbute @isnyaata @enlihobino #maishaconcertfriday,0
ka-boom.. #maishaconcertfriday ,0
"rt @danielekada: #maishaconcertfriday , @dj2one2 achilia mzuqa. cheptais ndo p. o. box. @alex_mwakideu  @iamnickodhiambo @radiomaisha @getr…",0
rt @jeffrey_keah: @alex_mwakideu @iamnickodhiambo good way start off my friday #maishaconcertfriday imeweza,0
rt @alex_mwakideu: moto kama pasi.. #maishaconcertfriday ,0
#np fia - @iam_davido #maishaconcertfriday,0
#np @theonlyrosa ft @thenaiboi - inside.. #maishaconcertfriday,0
rt @kadottee: @henry_mbute @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
"rt @evelynelewa: @alex_mwakideu @radiomaisha ni talanta sio ndumba,,,dj nimekuvulia viatu..
#maishaconcertfriday",0
"rt @erastuzmchelsea: @alex_mwakideu 
@dj2one2 playing nothing but directs hits..loving the playlist already 
@radiomaisha 

#maishaconcertf…",0
#np @iruntown - mad over you #maishaconcertfriday fayaaaa...,0
rt @kadottee: @henry_mbute @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @gushshivitzi: @dickeyulemsafii @henry_mbute @kadottee @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96…,0
rt @silaw_sang: @kadottee @henry_mbute @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @silaw_sang: @gushshivitzi @dickeyulemsafii @henry_mbute @kadottee @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @damarislelei96…,0
rt @silaw_sang: @kadottee @henry_mbute @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @henry_mbute: @kadottee @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
"rt @erastuzmchelsea: @alex_mwakideu 
#np kasayole by @timmytdat x @khaligraph 

#maishaconcertfriday",0
"rt @evelynelewa: @alex_mwakideu @radiomaisha kasayole pulllooooopppp...
#maishaconcertfriday",0
#np tbt - @octopizzo #maishaconcertfriday,0
"rt @dennohjax: @koroschapz @iamnickodhiambo @alex_mwakideu @radiomaisha karatina tuko locked kwa mpigo 
#maishaconcertfriday",0
rt @hillary16295059: @evelynelewa @radiomaisha @alex_mwakideu bora mwachane lakini hii studio tusiiache jameni aleky leta msanii kwa mic pl…,0
rt @dickeyulemsafii: @radiomaisha mapenzi kokoro @alex_mwakideu #maishaconcertfriday @radiomaisha @iamnickodhiambo,0
"rt @erastuzmchelsea: @alex_mwakideu 
@dj2one2 hizo mizuka joh.kali sana ,,nowonder walikuita rais wa mizuka🔥🔥🔥🔥🔥 
@radiomaisha 

#maishacon…",0
"rt @evelynelewa: @alex_mwakideu @radiomaisha alecky hii show iko kati ya tamu na tamu saaana',,107•4 inashika mbaaayaaaaa
#maishaconcertfri…",0
"rt @luckdickie: @iamnickodhiambo @alex_mwakideu @dj2one2 @radiomaisha heri tuachane,, lavalava #maishaconcertfriday",0
rt @kadottee: @henry_mbute @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
hatuachani dotee jamani.. #maishaconcertfriday ,0
rt @isnyaata: @dickeyulemsafii @ochandajose @henry_mbute @spinicah_nyandi @kadottee @enlihobino @alex_mwakideu @iamnickodhiambo @agnessmaur…,0
"rt @evelynelewa: @alex_mwakideu @radiomaisha locked in straight outer 107•4 home town getting you loud and clear..
#maishaconcertfriday",0
#np tuachane - lavalava #maishaconcertfriday,0
#np @otilebrown - aje anione #maishaconcertfriday,0
rt @kadottee: @enlihobino @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
"rt @erastuzmchelsea: @alex_mwakideu 
the show is hot with @dj2one2 making it hotter with best music's 
@radiomaisha 
#maishaconcertfriday",0
dotee good morning.. #maishaconcertfriday ,0
rt @isnyaata: @dickeyulemsafii @ochandajose @henry_mbute @spinicah_nyandi @kadottee @enlihobino @alex_mwakideu @iamnickodhiambo @agnessmaur…,0
#np go - @alhajitekno #maishaconcertfriday,0
rt @dickeyulemsafii: @radiomaisha moyo mashine @alex_mwakideu #maishaconcertfriday @radiomaisha @iamnickodhiambo,0
#np ben pol - moyyo mashine.. #maishaconcertfriday,0
rt @dickeyulemsafii: @kadottee @enlihobino @twilfred13 @zkenyahstar @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96…,0
#np aseda - ebony.. #maishaconcertfriday,0
#np @iruntown - energy #maishaconcertfriday,0
rt @murula_kennedy: @radiomaisha @joyceomondi @iamnickodhiambo @alex_mwakideu #maishaconcertfriday ..best female artist...i like her mvumil…,0
freddy kitale kuko vipi this friday.. #maishaconcertfriday ,0
rt @kadottee: @enlihobino @twilfred13 @zkenyahstar @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson…,0
karibu sana.. #maishaconcertfriday ,0
rt @luckdickie: @alex_mwakideu @iamnickodhiambo @dj2one2 @joyceomondi @radiomaisha the reggae tune is awesome #maishaconcertfriday,0
rt @henry_mbute: @enlihobino @kadottee @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @hillary16295059: @alex_mwakideu aleky mshow ako tops #maishaconcertfriday,0
rt @annisahwahid01: i am a conqueror @joyceomondi @radiomaisha @alexmwakideo @iamnickodhiambo #maishaconcertfriday,0
tell them moses.. salimiana mogotio.. #maishaconcertfriday ,0
rt @twilfred13: @japhethjakito @enlihobino @dickeyulemsafii @eguanzalo15 @barrackferguson @kadottee @jnrlepariyo @silaw_sang @damarislelei9…,0
rt @enlihobino: @twilfred13 @japhethjakito @dickeyulemsafii @eguanzalo15 @barrackferguson @kadottee @jnrlepariyo @silaw_sang @damarislelei9…,0
stellah mambo vipi.. #maishaconcertfriday ,0
"3rd hour is on.. @iamnickodhiambo, @alex_mwakideu and @dj2one2.. kabooom.. #maishaconcertfriday",0
rt @enlihobino: @henry_mbute @champe_ngatia @kadottee @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilso…,0
"rt @achortonny: good job. the song is great. dope!
@joyceomondi
#maishaconcertfriday",0
"rt @luckdickie: 3rd hour is here,, hii time venye inasonga naona tukiibwa some hours @iamnickodhiambo @alex_mwakideu @dj2one2 @radiomaisha…",0
"rt @dennohjax: @joyceomondi @radiomaisha waaah nice vocals joyce 

#maishaconcertfriday",0
anaitwa joyce omondi @joyceomondi #maishaconcertfriday ,0
rt @ochandajose: @enlihobino @kadottee @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson…,0
rt @japhethjakito: @twilfred13 @enlihobino @dickeyulemsafii @eguanzalo15 @barrackferguson @kadottee @jnrlepariyo @silaw_sang @damarislelei9…,0
rt @enlihobino: @henry_mbute @champe_ngatia @kadottee @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilso…,0
rt @twilfred13: @henry_mbute @enlihobino @champe_ngatia @kadottee @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilso…,0
eldoret the land of champions is locked.. #maishaconcertfriday ,0
rt @alex_mwakideu: the lovely @joyceomondi is already here!!! #maishaconcertfriday on @radiomaisha 💯 ,0
rt @wafulahfreddy: @henry_mbute @enlihobino @kadottee @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilso…,0
rt @arnoldmwala2: @iamnickodhiambo @dj2one2 @alex_mwakideu @radiomaisha great show #maishaconcertfriday,0
rt @wafulahfreddy: hallelujah @alex_mwakideu @iamnickodhiambo @radiomaisha #maishaconcertfriday @dj2one2,0
rt @enlihobino: @kadottee @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @henry_mbute: @kadottee @enlihobino @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @danielekada: @radiomaisha #maishaconcertfriday. @alex_mwakideu @iamnickodhiambo @brian_kutukhulu @domusebe @getrudemwalufu3 @evyonk @it…,0
rt @enlihobino: @kadottee @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @twilfred13: @enlihobino @dickeyulemsafii @eguanzalo15 @barrackferguson @kadottee @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wil…,0
rt @enlihobino: @henry_mbute @kadottee @twilfred13 @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @alex_mwakideu: kaptel tuna tesa leo.. #maishaconcertfriday ,0
rt @kadottee: @enlihobino @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @champe_ngatia: @radiomaisha @iamnickodhiambo @dj2one2 nichezee #woyoyo ya babayao @juacaligenge @alex_mwakideu #maishaconcertfriday,0
rt @kadottee: @enlihobino @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @kadottee: @enlihobino @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @enlihobino: @dickeyulemsafii @twilfred13 @eguanzalo15 @barrackferguson @kadottee @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wil…,0
rt @dickeyulemsafii: @twilfred13 @eguanzalo15 @barrackferguson @kadottee @enlihobino @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wil…,0
"rt @ojwangnash: #maishaconcertfriday 
@alex_mwakideu 
@iamnickodhiambo 
@radiomaisha 
@dj2one2 
@joyceomondi 
@waihigamwaura 
alex na nick…",0
#np jabali - @joyceomondi.. brand new on #maishaconcertfriday #jabali,0
"rt @joyceomondi: it's been a great show so far! hope you're tuned in!! #jabali
#maishaconcertfriday #spiritvssoul @radiomaisha ",0
rt @hillary16295059: @dj2one2 kaptel penda hii show sana #maishaconcertfriday,0
rt @twilfred13: @dickeyulemsafii @eguanzalo15 @barrackferguson @kadottee @enlihobino @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wil…,0
rt @kadottee: @twilfred13 @henry_mbute @barrackferguson @enlihobino @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
"rt @dickeyulemsafii: @luckdickie @iamnickodhiambo @alex_mwakideu @dj2one2 @radiomaisha he is maried.,mafici chezeni eighteen kuulee @alex_m…",0
rt @enlihobino: @kadottee @twilfred13 @henry_mbute @barrackferguson @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @kadottee: @twilfred13 @henry_mbute @barrackferguson @enlihobino @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
rt @wafulahfreddy: @lindakanah2 @wamalwaewamalwa @henry_mbute @alex_mwakideu @iamnickodhiambo @radiomaisha ingekua nick 2 minutes baadae un…,0
rt @luckdickie: @alex_mwakideu @iamnickodhiambo wachaneni na @dj2one2 #maishaconcertfriday,0
"rt @henry_mbute: @alex_mwakideu @joyceomondi @radiomaisha bibi mzuri kweli anapatikana kanisani...

#maishaconcertfriday",0
"rt @luckdickie: @iamnickodhiambo @alex_mwakideu 
@dj2one2
@radiomaisha 
hey,, its great, #maishaconcertfriday",0
rt @rebeccaochieng: #maishaconcertfriday @alex_mwakideu @iamnickodhiambo @dj2one2 mnatesaaa kisumu salimia a gal totosauti nayooo!,0
rt @wafulahfreddy: nimejifunza extrovert leo @alex_mwakideu @iamnickodhiambo @radiomaisha #maishaconcertfriday,0
"rt @orina_brian: @radiomaisha @joyceomondi tuned outa kisii #maishaconcertfriday 
salmia joyce",0
rt @renie_artist254: @mburu_albert @erastuzmchelsea @alex_mwakideu @iamnickodhiambo @radiomaisha @dj2one2 😂 😂 😂 😂 joyce do track with nicca…,0
rt @twilfred13: @renie_artist254 @mburu_albert @erastuzmchelsea @alex_mwakideu @iamnickodhiambo @radiomaisha @dj2one2 #maishaconcertfriday,0
@joyceomondi ndani ya studio. gospel  unampata vipi? #maishaconcertfriday ,0
rt @eguanzalo15: @barrackferguson @kadottee @enlihobino @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha @spinicah_ny…,0
rt @ronnykonatatu4: @daughter_wilson @barrackferguson @enlihobino @radiomaisha @spinicah_nyandi @gushshivitzi @alex_mwakideu @iamnickodhiam…,0
rt @mburu_albert: @radiomaisha @alex_mwakideu #maishaconcertfriday,0
rt @ingavoisaac7: @akitejoseh @joy_ital @radiomaisha @alex_mwakideu @iamnickodhiambo @jjesssicah @dj2one2 @kadottee @wilson_daughter @linda…,0
#np @joyceomondi - kweli #maishaconcertfriday,0
rt @kipruto_festus: @alex_mwakideu @iamnickodhiambo @dj2one2 @radiomaisha #maishaconcertfriday @joyceomondi... she is a conqueror.... why l…,0
rt @wafulahfreddy: @twilfred13 @rose_rajab @lindakanah2 @barrackferguson @nyamwarojohn1 @tmwailagho @emejemoses @mbeizasharon @alex_mwakide…,0
rt @renie_artist254: @twilfred13 @daughter_wilson @barrackferguson @enlihobino @radiomaisha @spinicah_nyandi @gushshivitzi @alex_mwakideu @…,0
rt @mburu_albert: @erastuzmchelsea @alex_mwakideu @iamnickodhiambo @radiomaisha @dj2one2 #maishaconcertfriday,0
rt @akitejoseh: #maishaconcertfriday @joy_ital @radiomaisha @alex_mwakideu @iamnickodhiambo @jjesssicah @dj2one2 @kadottee 🔥🎶💃 @wilson_daug…,0
fayaaaa.. #maishaconcertfriday ,0
rt @renie_artist254: @wafulahfreddy @alex_mwakideu @iamnickodhiambo @radiomaisha @dj2one2 #maishaconcertfriday,0
rt @wamalwaewamalwa: @alex_mwakideu @joyceomondi @radiomaisha musupaa alete sauti yake hapo mustudio bila upungufu tuu #maishaconcertfriday…,0
"rt @luckdickie: iyo sauti yawa, joyce @alex_mwakideu @iamnickodhiambo 
@dj2one2 
@radiomaisha #maishaconcertfriday",0
#np @joyceomondi - conqueror. #maishaconcertfriday,0
rt @kipruto_festus: @alex_mwakideu @iamnickodhiambo @dj2one2 @radiomaisha #maishaconcertfriday..... ukipendwa pendeka 🔥🔥🔥🔥,0
"rt @dennohjax: @mbeizasharon @iamnickodhiambo @radiomaisha @alex_mwakideu bwakire daktari 
#maishaconcertfriday",0
rt @renie_artist254: @kipruto_festus @alex_mwakideu @iamnickodhiambo @dj2one2 @radiomaisha #maishaconcertfriday,0
"rt @joymelissa5: @radiomaisha 
@alex_mwakideu 
@iamnickodhiambo 
#maishaconcertfriday 
huo msemo wa siku umeweza ",0
a very happy birthday to kosgey.. #maishaconcertfriday,0
kisii university wako locked. #maishaconcertfriday ,0
rt @fedhamofatt: @christo62704530 @radiomaisha @sharon_kosgei @enlihobino @rhodanya1 @alex_mwakideu @dj2one2 @iamnickodhiambo #maishaconcer…,0
rt @lindakanah2: @mburu_albert @silaw_sang @wafulahfreddy @hillary16295059 @enlihobino @daughter_wilson @radiomaisha @dj2one2 @iamnickodhia…,0
"rt @petersakwa001: #maishaconcertfriday
@radiomaisha 
@iamnickodhiambo 
ai sauti pekeee weee naona nikifuata kamau twende steto,we shall re…",0
"rt @me_mwenda: @dj2one2  i can't pay you much, njaanuary extended... #maishaconcertfriday inabishaa @iamnickodhiambo @alex_mwakideu @radiom…",0
rt @daughter_wilson: @barrackferguson @enlihobino @radiomaisha @spinicah_nyandi @gushshivitzi @alex_mwakideu @iamnickodhiambo @dj2one2 @agn…,0
rt @twilfred13: @silaw_sang @dennohjax @kelvinsila2 @robberchirchir @daughter_wilson @wilson_daughter @barrackferguson @enlihobino @radioma…,0
"rt @henry_mbute: mmmmh toto si toto.. analeta shangwe sana...
ooh my lord.. sauti nayo...

@alex_mwakideu @iamnickodhiambo 
#maishaconcertf…",0
rt @kipruto_festus: @alex_mwakideu @iamnickodhiambo @dj2one2 @radiomaisha #maishaconcertfriday.. kabooooom 🔥 🔥 🔥 🔥. aaaaaaaaanh.,0
rt @asewe_collins: @iamnickodhiambo @dj2one2 @alex_mwakideu @radiomaisha #maishaconcertfriday #maishaconcertfriday itambulike afrika mashar…,0
rt @silaw_sang: @henry_mbute @rose_rajab @kadottee #maishaconcertfriday 🔥,0
rt @odisaetyang: #maishaconcertfriday #maishaconcertfriday #maishaconcertfriday #maishaconcertfriday,0
rt @lindakanah2: @brian_kutukhulu @radiomaisha @alex_mwakideu @iamnickodhiambo @dj2one2 @harmonize_tz @getrudemwalufu3 @domusebe #maishacon…,0
ndani ya studio tuko naye @joyceomondi #maishaconcertfriday ,0
"rt @henry_mbute: @rose_rajab mwenzako i feel so good nikikuona😘😘😘😘

#maishaconcertfriday",0
rt @luckdickie: show me @alex_mwakideu @iamnickodhiambo @dj2one2 #maishaconcertfriday,0
rt @lindakanah2: @christo62704530 @radiomaisha @iamnickodhiambo @alex_mwakideu @dj2one2 @sharon_kosgei @enlihobino @kadottee #maishaconcert…,0
#np show me - @harmonize_tz & @richmavoko #maishaconcertfriday,0
rt @asewe_collins: @iamnickodhiambo @dj2one2 @alex_mwakideu @radiomaisha #maishaconcertfriday #maishaconcertfriday punda iteremke ...kampal…,0
"rt @henry_mbute: @rose_rajab 102.7 nairobi tunaskiliza...

#maishaconcertfriday",0
rt @henry_mbute: @barrackferguson @kadottee @enlihobino @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha @spinicah_ny…,0
"rt @luckdickie: usibonyeze kidude,,kuweka superglue kwa radiomaisha @alex_mwakideu @iamnickodhiambo @dj2one2 @radiomaisha #maishaconcertfri…",0
rt @twilfred13: @henry_mbute @barrackferguson @kadottee @enlihobino @jnrlepariyo @silaw_sang @damarislelei96 @daughter_wilson @radiomaisha…,0
good morning ahero.. ,0
#np love you die - @patorankingfire & @diamondplatnumz #maishaconcertfriday,0
"rt @luckdickie: @alex_mwakideu @iamnickodhiambo @dj2one2 @radiomaisha hapa kunawaka moto, burudani bila kipimo,,,, #maishaconcertfriday 
#m…",0
rt @domusebe: @mburu_albert @daughter_wilson @radiomaisha @dj2one2 @iamnickodhiambo @alex_mwakideu @enlihobino @kadottee @lkanah #maishacon…,0
"rt @henry_mbute: @dj2one2 the baddest in east n central africa..... senturi wacha icheze tu..

#maishaconcertfriday ",0
ruiru inaskiza.. #maishaconcertfriday ,0
rt @robberchirchir: @iamnickodhiambo @alex_mwakideu @dj2one2 @radiomaisha #maishaconcertfriday weuwe weuwe fungeni midomo ata kama n moto h…,0
"rt @luckdickie: 2nd hour,,,inatesa kutesa,, hakuna kubembeleza punda kwa mteremko, burudani si burudani bila @radiomaisha @dj2one2 @alex_mw…",0
rt @abrahamlukorito: @alex_mwakideu emba hali tulivu #maishaconcertfriday,0
