text,label
people linked to the politically connected gupta family were granted bail by a south african court ,0
these are the likely losers in south africa’s imminent cabinet shake-up ,0
people linked to the politically connected gupta family were granted bail by a south african court ,0
"barrick, the gold miner that once towered over rivals, continues to shrink ",0
cyril ramaphosa is elected president of south africa ,0
"an equity guide to ramaphosa: winners and losers in south africa
",
"south african budget must deliver reforms, says goldman's coleman ",0
johannesburg stock exchange ceo sees 'hard decisions' for south africa ,0
the inside story of how cyril ramaphosa toppled jacob zuma and won south africa's presidency ,0
foreign coffee buyers drive kenyan prices to three-year high ,1
kenya plans royalty for geothermal producers in energy bill ,0
african coffee output may almost double in five years ,1
nigeria's oil producers are itching to pump more ,0
wall street cheers as zuma's resignation marks new era for rand ,0
the biggest headaches for south africa's incoming president ,0
zuma quits as south african president under cloud of scandal ,0
zuma remains defiant as south africa's anc moves to oust him ,0
nigeria rate-cut hope dims as fuel dearth keeps inflation sticky ,0
ghana inflation at five-year low opens room to resume rate cuts ,0
just in: south africa’s ruling african national congress will proceed with a no-confidence motion against president… ,0
"it’s zuma’s move to in anc power battle as police raid the home of his allies
",
it’s zuma’s move to make in battle for power in south africa ,0
"appetite for sushi, hummus boosts nigerian sesame seed exports ",0
kenyan attorney general muigai quits after legal missteps ,0
zuma going but not gone leaves traders divided on rand's future ,0
anc abandons zuma as ramaphosa poised to lead south africa ,0
"genghis, pwc among five bidders seeking roles on kenya bank deal ",0
what it’s like to live in a city without water - cape town residents are taking extreme measures to cut consumption… ,0
recalcitrant zuma shakes traders' conviction on rand's direction ,0
south africa's jobless rate declines from a 14-year high ,0
south africa declares drought a national disaster ,0
"zuma's defiance leaves south africa in limbo
",
"#southsudan fighting flares, complicating peace talks ",0
mugabe's fall has veteran investors jockeying for #zimbabwe comeback ,0
fastest-growing african economy is even bigger than it seems  #ghana,0
south africa's anc is said to order president zuma to quit ,0
"anc is said to decide to remove zuma as president
",
south africa to investigate claims that its soldiers abused congolese civilians ,0
africa’s fastest-growing economy is even bigger than it seems ,0
"fighting flares in south sudan, complicating new peace talks ",0
resilient's real-estate trusts hit as short sellers raise bets ,0
bank of baroda to exit south africa amid probe over gupta ties ,0
"acacia scraps dividend, sees 2018 output about 40% lower as revenue drops ",-1
zuma's high noon puts rand investors into brace position ,0
"sudan reappoints gosh, once accused of plotting coup, as spy boss ",0
cameroon imposes week-long curfew in anglophone regions ,0
warning signs flash for kenyan shilling as it climbs amid crisis ,0
warning signs are flashing for kenya's currency as it climbs in spite of a political crisis  ,0
"the clock is ticking on zuma era
",
"ramaphosa says transfer of power is near
",
"top anc leadership meeting on zuma exit on monday
",
rand leads advance among em peers as zuma exit talks intensify ,1
"ryanair seeks pilots in south africa to fly expanding fleet 
 ",0
"fear in stock market spurs south african fund manager's quiet picks
 ",
ghana to test asian investor demand for eurobond sale ,0
"sudan's president says #russia to help modernize nation's army, discussing use of military bases in the red sea  ",0
#drc army campaign may force more than quarter-million people to flee  #congo,0
chad bans opposition parties for two months over protest march ,0
south africa's biggest hotelier plans to build a desalination plant to help guests during the water crisis (via… ,0
why anc is pushing toward fresh start in south africa ,0
a reconciliation deal for a group of libyans was halted last week amid violence ,0
ghana president pledges to build on economic progress of 2017 ,0
south africa plans to declare drought a national disaster ,0
south africa plans to declare drought a national disaster ,0
gambia readmitted to commonwealth after four-year absence ,0
ghana president pledges to build on economic progress of 2017 ,0
opposition party sees opening as ethiopia government vows reform ,0
zuma's protracted exit tests ramaphosa's power in south africa ,0
african gold miner endeavour would rather be agile than huge ,0
"in nigerian politics, success is often measured by access to the nation's treasury ",0
kenya halves share of oil income for communities in proposed law ,0
"what if a credit rating gets cut and nobody cares?
 ",
"kenya to pick citi, jpmorgan to advise on eurobond sale ",0
"in #nigerian ‘cash-and-carry’ politics, ambition is only constant ahead of 2019 general elections ",0
south africa's biggest hotelier plans own cape town water supply ,0
mtn to plan $500 million nigeria share sale in 2018 ,1
"mozambique plans constitution changes to pave way for peace deal
",
congo seeks to soothe miners while holding course on changes ,0
ramaphosa says he’s discussing transition with south africa’s zuma ,0
zuma's exit appears step closer as anc holds transition talks #southafrica ,0
short seller viceroy's targets no surefire downward bet ,0
mozambique approves anadarko's $20 billion natural-gas plan ,0
when a short seller gets the short-seller treatment #viceroy #steinhoff #capitec ,0
zuma resignation appears nearer as south africa's anc delays crisis meeting ,0
investec is switching brash for suits as koseff steps down ,0
ivory coast plans $1.2 billion sale of eurobonds ,1
#southafrican miner sibanye gold to consider #new york or toronto primary listing along with more deals ,0
"zuma's resignation inches closer
",
"ivory coast is said to plan $1.2 billion sale of eurobonds
",
south africa delays president's speech as anc to debate zuma's fate ,0
"de beers eyes zimbabwe, congo after gaining south africa permits ",0
"day of reckoning nears for south africa's zuma
",
kenya charges opposition figure as protests erupt after arrests ,0
south africa business confidence rises to highest since nene fired ,0
"#southafrican bankers koseff, kantor step down after 40 years at helm  ",0
randgold moves to cut ties with dan gertler after u.s. sanctions ,0
"zimbabwe opposition leader's cancer is said to worsen
",
zimbabwe opposition leader's cancer is said to worsen ,0
"""only flush when you need to"" is the advice to cape town execs ",0
anglo sees momentum on s. africa policy: africa mining update ,0
zuma’s fate in hands of south africa ruling party’s top body ,0
amplats sees full-year profit more than doubling as sales rise ,1
randgold moves to cut ties with dan gertler after u.s. sanctions  #congo #rdc,0
africa's biggest company asks bank to withdraw ‘damaging’ analyst report ,0
"zuma's future in hands of south africa's nec
",
the democratic republic of congo is seeking more control of the cobalt market ,0
south african president jacob zuma is refusing to step down despite calls from his party’s top officials (via… ,0
cape town pushes out estimated water supply cut-off date to may ,0
pile-of-cash dilemma for mining industry once crippled by slump  #miningindaba,0
lenders forecast star of africa in 2018  is ghana ,0
israel begins distributing deportation notices to africans ,0
top anc committee called to urgent meeting after late night talks with south africa's zuma ,0
dairy farm near tiny hamlet blows open south africa's expanding corruption probe ,0
cape town water crisis eases as resident curb consumption ,0
"nigeria preparing to invite billions in power, rail investments
",
"cape town water crises eases
",
botswana crop plantings plummet 98% as dry spell grips country ,0
"criticized by south africa's treasury, short-seller viceroy defends its report ",0
"capitec analysts defy viceroy’s ‘predatory’ attack on its shares
",
cape town’s water crisis is more than an inconvenience for home owners ,0
electric cars and niche metals lure cash back to african mines ,0
electric cars and niche metals lure cash back to african mines ,0
steinhoff’s angry hometown erases traces of its fallen star ,0
"tanzania's president accuses some judges of corruption
",
south africa seeks viceroy probe while capitec clients stay loyal ,0
"capitec ceo says funds stable as loan allegation jitters ease
",
capitec rebounds as investors query concealed losses allegations ,0
"nigeria’s corn output seen fall on pests, rising imports ",0
new @bw cover: how ge went from american icon to astonishing mess  ,0
nigeria and rusal settle battle over aluminum smelter ownership ,0
nomura is said to lose millions on margin loan tied to steinhoff ,-1
south africa's rand last looked this good a decade ago ,1
"nigeria’s corn output expected to fall 7% on pests, rising imports ",0
south africa's rand last looked this good a decade ago b ,1
miners face sudden cost increases after congo law overhaul ,0
how to wreck the world’s fastest-growing renewables program ,0
anc to discuss south african power shift with zuma this week ,0
“plans to deal with day zero include chemical toilets in the basement and asking staff to bring their own water to… ,0
anc to discuss south african power shift with zuma this week ,0
"prices of food and non-alcoholic drinks, which make up more than a third of kenya’s inflation basket, rose 4.7% in… ",-1
kenyan inflation rate rises for first month in five in january ,-1
naspers won't renew contract with gupta-linked broadcaster ann7 ,0
water crisis threatens cape town companies facing staff chaos ,0
south africa december trade surplus climbs to record as imports drop ,0
zimbabwe's new president eases land laws for white farmers ,0
futuregrowth unmoved on lending as eskom eyes bond-market return ,0
rt @business: steinhoff reports ex-ceo markus jooste to south africa’s anti-graft police unit  ,0
"vodacom sales growth accelerates on data, mobile-money take-up ",1
south africa's da supports no-confidence motion in cape town mayor ,0
optimism in accra turns ghana stocks into january world beaters ,0
tanzanian president john magufuli has some unexpected new fans: his political opponents  ,0
opposition fortunes wane as #tanzania's president rules supreme  #magufuli,0
trader who shorted #steinhoff leaves #capitec rattled and #southafrica confused ,0
thousands of refugees are fleeing congo ,0
kenyan opposition leader raila odinga swore an oath of office declaring himself the so-called people’s president in… ,0
"#nigeria southwest #cocoa belt hit by dieback disease (2)
",
"amnesty international says #nigeria air raids kill 35 people 
",0
"#capitec wins support from regulator as short seller sinks stock
",
"ghana’s cocoa body to sell $556 million of debt, end subsidies
",
"#nigeria senate orders investigation of bitcoin trading
",
"kenyan opposition leader declares himself president, skirting constitution
",
"#mali vows to stabilize militant-hit central region before vote
",
leaders at south africa's eskom promise clean sweep lenders seek ,0
nigeria plans to start building a $5.8 billion hydro-power plant in the eastern mambila region this year ,0
steinhoff may get fine for missing frankfurt reporting deadline ,0
these are the airlines with the fastest wi-fi in the sky ✈️ ,0
#viceroy - perring comments on #capitec report - video from bloomberg tv ,0
"kenya opposition inauguration threatens to deepen crisis
",
capitec falls as viceroy report casts doubt over bank's finances ,0
short seller who deepened steinhoff drop finds target in capitec ,0
liberian president weah pledges salary cut as economy stutters ,0
cameroon jails secessionists after nigeria extradities them ,0
new mauritian central bank governor sees inflation contained ,0
kenyan opposition to inaugurate odinga as state warns media ,0
nigeria plans to build $5.8 billion hydro-power plant this year after it agrees to chinese bank's loan terms… ,0
africa's newest gold miner starts output and sees potential ipo ,0
petra diamonds crashes after warning it will dig up fewer gems ,0
"foreigners pile into nigerian stocks, new york etf as oil climbs ",0
moody's says water crisis credit-negative for city of cape town ,0
anglo continues south africa coal exit with new largo sale ,0
mtn sees return to profit for 2017 after loss from nigeria fine ,1
a gas flaring law error has cost nigeria billions of dollars ,0
"#nigeria going after tax defaulters who say `catch us if you can'
",
"anc secretary-general's office raided by south african police
",
"tharisa's pouroulis meets #zimbabwe leader, seeks opportunities
",
#kenya opposition says it has evidence odinga won election ,0
"these are the potential commodity flashpoints when trump puts ""america first"" ",0
ramaphosa says south africa has no cash for nuclear plants ,0
nigeria plans $2.5 billion eurobond sale in the first quarter ,1
"south african state capture inquiry to focus on zuma-gupta ties
",
"ramaphosa says south africa doesn't have the cash to build nuclear power plants
",
"nigeria can't rely on rising oil prices, finance minister says ",0
"nigeria can't rely on rising oil prices
",
"rhino deaths in south africa fall a third year, but arrests drop ",0
bitcoin's about to get easier for wall street pros to trade ,1
central bank in africa's top bitcoin market warns of 'gamble' ,0
"congo raises cobalt, copper taxes amid opposition from miners ",0
chad deploys police as protests against austerity measures loom ,0
nigeria plans $2.5 billion eurobond sale in the first quarter ,1
de beers is digging up more diamonds than any time since 2008 ,0
schools set ablaze as cameroon vows crackdown on separatists ,0
gambian president to favor extradition of his predecessor if panel pushes for a trial over abuses ,0
‘day zero’ looms as cape town scrambles to tackle water crisis ,0
gambia president to favor former leader's extradition for abuses ,0
rwanda to keep accommodative rate stance due to weak inflation ,0
a strong rand is ruining the gold rally for #southafrican mines ,0
ramaphosa sees progress in south africa’s “mammoth” corruption fight ,0
"he's not the boss yet, but the prospect of ramaphosa running south africa has helped the rand surge ",0
gates says ‘america first’ endangers u.s. influence in africa ,0
ramaphosa sees progress in south africa’s ‘mammoth’ corruption fight ,0
"south africa can make case to avoid rating downgrade, governor kganyago says ",0
rand cracks 12 per dollar for first time since 2015 as optimism grows ,1
"nigeria may cut interest rates in first half of this year - emefiele
",
"eritrea says solving ethiopia crisis key to region's progress
",
"rt @business: jack ma, alibaba's executive chairman, speak on a panel about the outlook for e-commerce at #wef18 in davos ",0
"rt @business: corruption and misrule ""will soon be history"" in south africa, central bank governor says   #wef18 htt…",0
south africa core inflation rate drops to six-year low in december ,1
"south africa can make case to avoid downgrade, governor says ",0
rt @business: china's key economic adviser liu he delivers a speech at davos #wef18 ,0
south africa's rand breaches 12 per dollar first time since 2015 ,1
"cape town offers a grim preview for the rest of the world -
 mihir sharma, bloomberg view ",0
it would be a pitch like no other as zimbabwe eyes bond market ,0
steinhoff finds $1.1 billion under the mattress. is it enough? ,0
morocco seeks to defeat u.s. with fifth bid to host world cup ,0
former nigerian president asks buhari not to seek re-election ,0
"american citizens were killed and injured in kabul hotel siege, state department says ",0
zimbabwe considers building reserves to back currency relaunch ,0
south africa’s main opposition party is proving to be its own worst enemy ,0
eskom suspended cfo quits before facing south african lawmakers ,0
charts that show why kenya's mpc may now start cutting rates ,0
infighting plagues south african opposition ahead of elections ,0
agarwal plans to keep his anglo american stake for a long time ,0
russia expands global reach of wheat sales with surge in sudan ,0
mnangagwa urges zimbabweans to move on from ndebele massacres ,0
"zimbabwe may end local ownership rule on platinum, diamonds ",0
eskom asks banks to reopen lending taps with new board named ,0
south africa’s main opposition party is proving to be its own worst enemy ,0
pence defends trump on disparaging comments about africa ,0
"#nigeria political deadlock threatens economic rebound
",
richemont agrees to take full control of online luxury retailer yoox net-a-porter for $3.3 billion ,0
gem diamonds has found another huge stone at its mine in africa ,0
south african stocks are more popular than ever before ,1
"ex-soccer star george weah sworn in as president of liberia
",
nigeria's monetary policy standoff may be sign of things to come ,0
mnangagwa urges zimbabweans to move on from ndebele massacres ,0
"mnangagwa urges zimbabweans to move on from ndebele massacres
",
ghana holds interest rate at 3 1/2-year low inflation persists ,0
"#zimbabwe president seeks to woo lenders by paying loan arrears
",
steinhoff plans to raise $620 million from second psg stock sale ,0
"a year on, former dictator jammeh's legacy still looms over gambia
",
top nigerian sugar maker sees sales boost as economy recovers ,0
"six people dead as congo security forces, protesters clash ",0
"nigerian central bank, unable to meet, holds rate at 14% ",0
zuma's time running out as ramaphosa wields #southafrican power ,0
"anc agrees that zuma should leave as president - hasn't decided when
",
angola's new president has $500 million bill from world airlines ,0
nigeria mpc unlikely to hold meeting next week ,0
frontier markets come into their own as a $700 billion club ,0
angolan opposition parties call for audit of public debt ,0
steinhoff transfers private jet to broker avpro as cash runs low ,0
"rt @business: zimbabwe's new president has a plan to revive one of the world's worst-performing economies 

he's giv…",0
nigeria moves closer to energy overhaul with passage of new bill ,0
"mnangagwa says he plans to restore zimbabwe economy, democracy ",0
"cape town residents told water supply ""now likely"" to be cut off ",0
"#capetown water supply likely to be cut off 
",0
"hero to short sellers rose from social work to steinhoff win
",
"new president plans zimbabwe revival by restoring economy, democracy
",
imf calls for global talks on cryptocurrencies ,0
nigeria moves closer to energy overhaul with passage of new bill ,0
"zimbabwe’s president plans billions in compensation, bond sale ",0
u.s. congress votes to extend warrantless-spying program through 2023 ,0
"dozens of ex-ambassadors to african countries express ""deep concern"" to trump over his comments ",0
steinhoff expects to pay cash interest on debt in near term ,0
"south africa holds rate as downgrade, inflation risks persist ",0
s&p sees `clear danger' of default by south africa's eskom ,0
nigeria's shoreline agrees $530 million deal to boost oil output ,0
kenyan opposition vows to proceed with odinga swearing-in plans ,0
"lourenco proves he's no one's puppet in angola
",
short seller who flagged steinhoff irregularities steps forward ,0
farmers risk whippings as war decimates south sudan breadbasket ,0
nigeria central bank chief expects rate to be held next week ,0
south africa moves to tackle corruption as zuma loses influence ,0
cell c seeks acquisitions to add services after cutting debt ,0
ex-social worker says he’s the founder of viceroy research big u.s. banks disclosed more than $1 billion of loan l… ,0
south african central bank set to hold benchmark rate today as rand trades at strongest level since mid-2015 ,0
ghana to consider pay cut for cocoa farmers ,0
"south africa's companies regulator charges kpmg, mckinsey, sap ",0
south africa moves to tackle corruption as zuma loses influence ,0
"south africa takes off the gloves in corruption fight 
",0
"two months may make a big difference for south africa's mpc
",
steinhoff’s ex-ceo seeking 43% mark up on luxury property sale ,0
attacks in mozambique's gas-rich north leave 7 dead in week ,0
drought-stricken cape town has moved up the date when it may cut water supplies to residents ,0
south african reserve bank names first woman to mpc since 2014 ,0
nigerian interest rate drop still some way off even as inflation slows ,0
"south africa moves to freeze mckinsey, gupta-linked assets ",0
these are the only 4 diamonds bigger than the one just found in lesotho ,0
"buhari faces electoral threat in nigeria from farmer-herder violence
",
why south africa's steinhoff could be next enron ,0
"bloomberg news is looking for a stringer in abidjan, ivory coast ",0
one of the biggest diamonds in history has just been dug up ,0
"ramaphosa is careful on sidelining zuma
",
woolworths falls as david jones clothing sales slow ,0
glencore shrinks job of billionaire copper head amid congo probe ,0
liberia's ruling party expels outgoing president johnson sirleaf ,0
nigeria’s world-beating stocks are riding on oil ,0
ramaphosa says zuma government must obey south africa's anc ,0
south africa's ramaphosa says no need for nervousness over land ,0
"ramaphosa says anc holds ultimate power in south africa 
",0
ramaphosa says he wants no delay in south african graft probe ,0
"ramaphosa says he wants no delay in south african graft probe
",
"ramaphosa targets graft in speech marking anc's birthday
",
south africa assesses free-education cost at $970 million  ,0
"zambia cholera deaths, infections rise as riot erupts in slum ",0
angola sets up body to oversee $5 billion fund after probe ,0
viceroy research spurs panic on which company could be next those behind viceroy claim anonymity helps in fighting… ,0
tanzanian probe finds airtel unit was privatized illegally ,0
south african steinhoff unit mulls early redemption of bonds ,0
"trump calls haiti, african nations ‘shithole’ countries ",0
south africa's eskom reviews impact of lower tariff award amid liquidity crunch ,0
zimbabwe’s opposition looks to a future without its founder ,0
zimbabwe’s opposition looks to a future without its founder ,0
coca-cola south africa bottling unit severs ties with mckinsey ,0
south african property stocks plunge on jitters over debt levels ,-1
bidvest unit agrees to buy south africa's cannon asset managers ,0
angolan president fires predecessor's son as sovereign fund head ,0
intercontinental exits nigeria over debt fallout with partners ,0
#southafrica’s zuma retains office as ramaphosa bides his time ,0
"kenya votes marred by threats, police violence, monitor says ",0
south african lawmakers will have a draft impeachment rules ready in two weeks ,0
"a seven-step plan for ending the opioid crisis, by @mikebloomberg  ",0
ramaphosa buzz that spurred rand hasn't halted south africa bond sales ,0
congo's mining code to increase royalty taxes on ‘strategic’ materials legislation awaiting senate approval to be… ,0
rand tumbles most among emerging-market peers as zuma seeks to dodge exit calls ,-1
"a seven-step plan for ending the opioid crisis, by @mikebloomberg  via @bv ",0
"south africa's zuma said to allow gupta probe in bid to defuse calls for him to resign, ruling-party officials said ",0
"naspers in talks to lead $200 million investment in online food-delivery company
",
"angola kwanza weakens in first currency sale after peg ends
",
angolan kwanza weakens in first currency sale after peg ends ,-1
south africa's zuma says he'll name ‘state capture’ commission ,0
tunisia’s pm urges calm after austerity protests turn deadly ,0
south africa lawmakers' committee to meet on impeachment rules ,0
"aspen ceo defends earnings amid post-steinhoff market jitters
",
u.k. retailer new look signs over the lease on its planned new london headquarters to google ,0
south african lawmakers will from tomorrow deliberate on rules about how to remove a sitting president ,0
how fake news and elon musk sent south africa's currency haywire  ,0
south africa's city of cape town faces earlier 'day zero' for water supply ,0
how fake news and elon musk sent south africa's currency haywire #rand ,0
anadarko needs more sales and purchase agreements to justify a final investment decision on its own development in… ,0
president zuma to face ouster bid at anc meeting in #southafrica ,0
#zimbabwe opposition leader says he's considering stepping down ,0
angolan leader denies targeting predecessor's family in shake-up ,0
angolan leader denies targeting predecessor's family in shake-up ,0
"national executive committee of south africa's ruling anc to debate president jacob zuma's future, people say ",0
"zuma is said to face ouster bid at south african anc meeting
",
analysts say south africa's rand has rallied too far after anc vote ,0
currency auction would be angola's first since new fx regime announced ,0
gem diamonds discovers two huge precious stones at its letseng mine in lesotho in southern africa ,0
move to review removal of a sitting south african president follows constitutional court's ruling that national ass… ,0
"what's the reason for gasoline shortages in nigeria, africa's no. 1 producer?
 ",
"mark mobius, emerging-market guru, to retire after 30 years ",0
"facing charges of criminal abuse of office, two former zimbabwean ministers get bail  ",0
"pmis show expansion in nigeria, ghana, kenya, zambia, uganda south african index remains below neutral level of 50 ",0
asiama’s departure will complete senior management overhaul at ghana's central bank ,0
angola joins long list of oil producers in scrapping dollar peg ,0
steinhoff units seek `significant' funding as cfo steps down ,0
south africa's universities won’t take walk-in candidates at registration opposition party eff says students shoul… ,0
oil-producing angola to establish currency band for kwanza by end of first quarter ,0
the stars are aligned for south africa’s rand as it enters the new year  ,0
from angola to zimbabwe: a guide to africa's key markets in 2018  ,0
"take a look back at 2017 as told in graphics, covering the u.s. economy, brexit, rising china, and much more ",0
mining companies urge top congolese lawmakers to block new law ,0
from bitcoin to belize. here are the best and worst assets of 2017  ,0
"britain's prince harry has been named the president of african parks, a conservation group that manages a dozen wil… ",0
south sudan fighting leaves at least 20 dead after cease-fire ,0
ex-steinhoff chair christo wiese's losses dwarf the gdp of at least 13 african economies ,0
secessionist crisis in cameroon risks sliding into a rebellion  ,0
ballot counting began in liberia in a presidential run-off between retired soccer star george weah and vice preside… ,0
an explosion occurred in a pipeline to libya’s biggest oil terminal ,0
"what investors want to know as steinhoff stares into the abyss
",
"u.s. sanctions israeli billionaire gertler over congo deals 
",0
british american tobacco expands in south africa with vape deal ,0
these are bloomberg's best aerial photos of 2017 ,0
bloomberg's 100 best photos of 2017 ,0
"from angola to zimbabwe: a guide to key african markets in 2018
",
"steinhoff ex-ceo in spat with lenders over racehorse company
",
south african drought slams everything from grapes to lambs ,0
"wiese sells more shoprite stock as #steinhoff extends plunge
",
"ramaphosa has a weakened hand in anc national executive committee
",
cyril ramaphosa pledges crackdown on graft in first speech as leader of south africa's anc party… ,0
south african drought slams everything from grapes to lambs ,0
"anc agrees to push constitutional change on land 
",0
"south africa anc decides that central bank must be state-owned
",
steinhoff slumps to new lows after investors sue in germany ,0
rand's ramaphosa rally may run out of steam ,0
steinhoff losing credit lines as accounting scandal deepens ,0
"a succession crisis is helping fuel conflict in the east congo, where un peacekeepers were killed in an attack… ",0
the south african rand's rally may run out of steam  ,0
bloomberg news just issued the following statement re sam mkokeli and #anc54 ,0
bloomberg news just issued the following statement re sam mkokeli and #anc54 ,0
"ramaphosa’s win boosts south african policy prospects, moody’s says ",0
ramaphosa’s narrow anc win is likely to delay his ascendancy to south africa’s presidency ,0
"ramaphosa faces a tough road ahead
",
why south africa's steinhoff could be the next enron ,0
from africa to your loved one: ethiopia is targeting the u.s. rose market ,0
"steinhoff appoints insiders to top jobs to steer through crisis
",
"steinhoff losing credit lines as accounting scandal deepens
",
who’s who in the new leadership of south africa’s anc ,0
south africans are already $855 richer under ramaphosa ...sort of ,0
mining wins as chile and south africa back pro-business leaders ,0
steinhoff fights lawsuits in 3 countries as crisis continues ,0
nedbank ceo backs cyril ramaphosa to shore up ailing economy ,0
south africa's new man has a daunting task pleasing markets ,0
from africa to your loved one: ethiopia targets u.s. rose market ,0
why south africa's steinhoff could be next enron: quicktake q&a ,0
how ramaphosa plans to fix s. africa's beleaguered economy ,0
how ramaphosa plans to fix south africa's beleaguered economy ,0
"cyril ramaphosa, nelson mandela's favored successor, is finally poised to lead south africa ",0
"ramaphosa wins anc leadership race
",
zimbabwe general who ousted mugabe to quit army ,0
"@tictoc is live! 

click on the card below to join us 👇 #tictocnews ",0
"a crucial christmas in store for three besieged u.k. retailers - #southafrica wiese angle
",
"u.k.’s top christmas cracker, from #southafrica, goes from bang to brexit whimper
",
"it took five decades to build steinhoff. it cratered in two days
",
"south african rand near 3-month high on ramaphosa vote optimism
",
"voting continues for new leader of south africa's ruling anc
",
south africa's ruling anc votes on new leader to replace president jacob zuma ,0
"voting back on for new leader of south africa's anc
",
"anc vote for new leader delayed 
",0
"south africa’s rand reaches 3-month high as anc prepares to vote
",
