text,label
world bank sees sub-saharan africa gdp growth up in 2017 after poor 2016 performance ,1
rt @cnbcafrica: video: cloud atlas' africa-focused etf lists on jse ,0
mo ibrahim: africa is at a tipping point ,-1
"rt @ecobankresearch: #kenya's 2016 gdp growth rate registered at 5.8%, vs 5.7% in 2015. highest growth rate since 2011 ",1
vodacom tanzania extends ipo deadline to woo more local investors ,1
shell knew nigeria ex-minister's company would get oil deal cash ,0
world bank cuts kenya's 2017 growth forecast to 5.5% due to drought ,1
"uganda central bank cuts main lending rate to 11%, seventh rate cut in past year ",-1
kenya's tech hub gets a makeover ,0
rt @african_markets: nigerian stock exchange may suspend 11 listed companies on financial statements filing deadline ,-1
dangote to list oil refinery on nigerian stock exchange ,0
m-akiba bond starts trading at the nairobi bourse ,1
car dealer marshalls moves to delist from kenyan stock exchange ,0
tanzanian brokers create new funds to give foreigners ipo access ,1
rt @africainvestors: south african stocks poised for long-term gains: ,1
kenya's m-akiba bond hits $1.5 million target with 5000 buyers ,1
how to invest in kenya's m-akiba bond ,0
"africa's best stock markets ytd: ghana +9.4%, zambia +8.3%, mauritius +8.3% ",1
ghana cuts benchmark interest rate as inflation slows ,1
kenya is launching the world's first mobile-only government bond ,1
nigeria's naira has become the punchline to a bad joke ,0
an introduction to ghana's treasury market ,0
rt @african_markets: #kenya: capital markets authority to relax listing fees to attract more companie to nairobi securities exchange ,1
investors: 3 things to know about demographics in africa ,0
mtn ghana to launch ipo before end of 2017 ,1
rt @wazua: kenolkobil fy 2016 results earnings up a strong 19% dividend of 0.30/-  ,1
"rt @bankelele: kenya's controversial interest-rate cap imposed by parliament on bank loans will be ""temporary""  ",0
"tanzanian electronic payments company, maxmalipo, eyes ipo ",1
nigerian stocks fall to 10-month low ,-1
south africa's sea harvest to raise $100 million in johannesburg ipo ,1
a new ipo in rwanda ,1
"africa's best stock markets ytd: namibia +10.7%, mauritius +7.3%, zambia +5.4% ",1
vodacom tanzania to launch $213 million ipo march 6 ,1
nigeria tests waters for possible broad naira devaluation ,-1
"zambian economy to grow 4.0% in 2017 and 4.2% next year, says world bank ",1
i&m bank subsidiary launches rwanda stock exchange ipo ,1
"africa's best stock markets ytd: south africa +4.8%, mauritius +4.8%, namibia +3.2% ",1
"ipo of tanzanian investment holding company, tccia investments, launches on february 1 ",1
"nigeria to issue ""diaspora bond"" in effort to raise funds from nigerians living abroad ",1
med-view airlines debuts on nigerian stock exchange tomorrow  via @african_markets,1
mtn nigeria ipo unlikely in 2017 ,-1
"m-pesa has reduced poverty in kenya, especially in female-headed households ",1
"ethiopioa, djibouti complete 752km electric railway link, a first for sub-saharan africa ",0
kenya launches africa's first grid-connected biogas power plant ,0
nigeria could teach the west a few things ,0
"tigo and vodacom prepare ipos on tanzania's stock exchange, complying with government requirement to do so ",1
introducing kenyavestor: your guide to the most promising kenyan stocks ,1
"rt @african_markets: check out kenyavestor from @investinafrica, a guide to investing on the nairobi securities exchange @nsekenya  ",1
@african_markets thanks so much!,0
it's business as usual with zimbabwe's bond note ... for now ,1
announcing the kenyavestor newsletter ,0
nigerian banks in distress? not exactly. ,1
here's the biggest threat to your kenyan stock portfolio ,-1
small african stock exchanges are likely to remain small  by @africancapital,-1
south africa commissions 86mw photovoltaic solar plant ,0
10 effective ways to pick better stocks ,1
ghana's agricultural development bank (adb) raises $78 million in ipo ,1
soaring wages make kenya airways a sell ,-1
african diaspora investment summit to be held in silicon valley on jan 27-28 ,0
kenya's stock exchange to start offering etfs ,1
vodacom tanzania published draft prospectus ahead of ipo ,0
"ghana's private hospital group, new crystal, plans 2017 ipo ",0
"rt @africanexponent: best countries to do business in africa, 2017 @worldbankafrica @africaprogress @investinafrica ",1
pick up andi cumbo-floyd's charlotte and the twelve. historical fiction for adults and young adults alike.  ,0
"rwanda's economy to grow 6.2% next year and 6.6 in 2018, says imf ",1
south africa's dis-chem announces november ipo ,1
"kenya's economy to grow 5.9% this year and 6.0% in 2017, says world bank ",1
"uganda's economy to grow 5% in 2016/17 5.5% next year, says imf ",1
"merck opens regional hub in abidjan, cote d'ivoire ",1
access bank ghana launches ipo ,1
african angel investor summit to be held in lagos november 17 sponsored by @vc4africa ,1
"ivory coast's leading sugar producer, sucrivoire, to launch ipo on wednesday ",1
"africa's best stock markets ytd: namibia +24.2%, south africa +20.0%, tanzania +5.4% ",1
access bank to launch ipo on ghana stock exchange this year ,1
rt @africacapitalgp: rwanda day highlights significant progress - ,0
uganda to triple total electricity connections over next five years ,1
"african economies are through worst of downturn, says afdb ",1
vaccination program eradicates yellow fever in uganda ,0
kenya's three top dividend stocks ,1
how to begin investing on the nairobi securities exchange ,1
mtn nigeria ipo said to target $1 billion in proceeds ,1
"africa's best stock markets ytd: namibia +16.1%, tanzania +15.8%, south africa +12.5% ",1
bargains emerge as kenya's bank stock bloodletting continues (updated) ,-1
kenya's battered bank stocks look like big bargains ,-1
africa investors reap rewards of illiquidity ,0
"@gcaquisitions hi kevin,  global equity screener is a good resource. ",1
"africa's best stock markets ytd: south africa +22.6%, namibia +21.6%, tanzania +16.2% ",1
mtn nigeria on track to list on local stock exchange in 2017 ,1
small is beautiful: the dar es salaam stock exchange ipo ,1
7 ways brexit will be felt across africa ,-1
"africa's best stock markets ytd: south africa +13.5%, namibia +12.3%, tanzania +4.8% ",1
new reit to debut on kenyan stock exchange next month ,1
beat the brexit with these 7 high-yielding south african dividend stocks ,1
tanzania to require telecom firms to list on local stock exchange ,1
kenya stock exchange eyes ipo rush as lending rates s  oar,1
bullish on nigeria... but sidestepping a currency pitfall ,-1
billionaire wiese takes long-term africa view as growth dips ,1
tanzanian stock exchange's ipo oversubscribed nearly five times ,1
nigeria to abandon naira peg in favor of open market trading ,1
namibian stock exchange to self-list ,1
"kenyan shoe vendor, kshoe, to list on nairobi securities exchange  ",1
"mtn agrees to reduced fine of $1.67 billion in nigeria, shares soar ",1
mucoba bank becomes 17th local firm to list on tanzania's stock exchange ,1
tanzania's bank m plans debut on dar es salaam and nairobi stock exchanges ,1
"africa's best stock markets ytd: south africa +7.6%, namibia +4.9%, tanzania +3.9% ",1
kenya's remittances rise 12% to $141.1 million in march ,1
fidelity bank - cheap is cheap for a reason ,0
senegal to build west africa's largest solar energy plant ,0
africa's healthcare gap presents opportunity to innovative local firms ,1
nigerian stocks near 5-month high after central bank adopts flexible foreign exchange policy ,1
kenya's central bank announces surprise 100 basis point rate cut ,1
kenya's centum: progress on multiple fronts ,0
"africa to grow 3.7% this year, 4.5% in 2017, says afdb ",1
"nigerian government removes fuel subsidies, urges fx policy change ",1
"niger's gdp to grow 5.2% this year on improved agriculture and oil production, says imf ",1
taste holdings: leading starbucks' african charge ,0
i&m bank rwanda set for ipo before end of year ,1
cote d'ivoire considers sale of stake in orange ci on local stock exchange ,1
south africa to add 7000 mw of renewable power to grid by mid-2016 ,0
kenya posts africa's fastest rise in foreign direct investment ,1
south africa budgeting $12 billion for energy investments over next three years ,1
south africa to double its mobile broadband coverage to 80% by 2019 ,1
south africa to add 100 mw of solar power to national grid in 2018 ,1
africa: between hope and despair ( big read) ,0
south africa's interwaste: sitting on a garbage goldmine ,0
"rt @theeiu_africa: #nigeria budget, better late than never? we maintain that non-oil revenue projections are over optimistic in weak growthâ€¦",-1
business in africa: 1.2 billion opportunities ,1
dar es salaam stock exchange's ipo to launch within next 10 days ,1
new data on african private equity deals from riscura  @brightafrica_,1
big firms eye africa's untapped insurance market ,0
"south africa, tunisia, and botswana rank best in africa for entrepreneurs ",1
revenues rise as tax systems across africa evolve ,1
rt @africainvestors: africans #investing in africa?  #africapitalism #homegrown,1
"africa's best stock markets ytd: south africa +19.2%, namibia +12.8%, brvm +10.5% ",1
starbucks plans 150 stores in south africa ,1
two firms removed from zimbabwe stock exchange ,-1
"kenya inflation falls in april, paving way for rate cut ",1
south africa's trade balance swings to r2.9 billion surplus in march ,1
nigeria's promise turns to peril as investors head for the exits ,-1
world bank sees faster kenyan economic growth this year and next ,1
"sierra leone's economy to grow 4.3% in 2016, says imf ",1
tanzania's president magufuli to slash salaries of senior civil servants by as much as 66% ,-1
kenya greenlights creation of space exploration agency ,0
7 reasons you should be investing in shares ,0
new report on shopping mall growth in africa ,0
"zambia will add 420 mw to its electricity grid in 2016, halving power deficit ",0
imf says tanzania's economy to expand close to 7% in 2016 ,1
shoe retailer to list on kenyan stock exchange ,1
imf estimates botswana's economy to grow 3.7% in 2016 ,1
"mauritius economy to expand 3.8% in 2016, says imf ",1
botswana telecom ipo breaks records ,1
new report from nielsen on africa's consumer and retail outlook,0
"rt @mmnjug: .@kcbgroup made nearly 4,000,000 new loans in 2015. this works out to one new loan every eight seconds. - @investinafrica",1
zimbabwe considers compensating evicted foreign farmers ,0
"ivory coast to see gdp growth of 8.5% in 2016, says imf ",1
kenya's kcb bank dials up growth with mobile loans ,1
south africa's mtn offers $1.5 bln to settle nigeria fine ,-1
south africa utility eskom says expects no power cuts for rest of 2016 ,-1
africa's first unicorn ,0
africa's frontier markets are cheap again ,1
kenya's monthly remittances rise 20% in january to $137.5 million ,1
south africa's mtn says it may list on nigerian stock exchange when dispute over fine is resolved ,1
rwanda issues $20 million infrastructure bond at 12% yield ,1
"african ipos to hit 5-year high in 2016, says global law firm ",1
african ipo forecast  by @bakermckenzie,1
kenya's mombasa port traffic up 7.5% in 2015 thanks to infrastructure upgrade ,1
a diamond in africa's energy rough ,0
rt @africainvestors: aapl trades more in 10 seconds than the entire kenyan stock market trade value for feb 26.,1
mauritius sees tourism earnings rising 8% in 2016 ,1
ge believes it can double african revenue over next five years ,1
francophone west africa's regional stock exchange expects 12 ipos within next five years ,1
tanzania makes big onshore natural gas discovery ,1
rt @africainvestors: rt @adriansaville: tanzania takes a bulldozer to graft ,0
ivory coast banks' assets rise 25% in 2015 ,1
cheap valuations make african stocks attractive ,1
french bakers rush to africa as the wealthy seek fresh goods ,1
zambia sees higher economic growth on improved power supply ,1
kenya's top stocks - last day to claim launch week offer ($10 off regular price) ,1
zimbabwe says foreigners can buy stakes of up to 49% in local stocks ,1
new ebook: kenya's top stocks  @timkipchumba,1
"new ebook: kenya's top stocks (launches tomorrow, feb 3) ",1
why it's a great time to buy kenyan stocks ,1
rt @african_markets: african markets weekly performance - 22 january 2016 @investinafrica @africancapital @nsenigeria @nsekenya ,0
kenya's 10 best stocks of the past 10 years ,1
"tanzania plans ipo for state-owned power utility, tanesco, this year ",1
rwanda stock exchange expects three ipos in 2016 ,1
african growth outperforms global economy despite downward revisions ,1
bank of africa mali launches ipo ,1
rt @african_markets: new feature ! top gainers & losers stocks now available on african markets  @investinafrica httâ€¦,1
botswana telecom ipo to launch before end of 2015 ,1
tanzania president magufuli fires anti-corruption chief for negligence ,0
custodian and allied: a promising nigerian insurance stock - ,1
interwaste holdings: a south african small-cap gem ,0
imf raises rwanda economic growth forecast to 7% ,1
eskom expects no power cuts in south africa until april 2016 ,-1
tanzania's election: bullish on the bulldozer ,0
this growing nigerian insurance stock now offers an 11% dividend yield ,1
jse suspends mtn shares after $5.2 billion nigerian fine ,-1
"mozambique's economy to grow 6.5% next year, says imf ",1
bollore prepares listing of west african train project ,1
"tanzania plans to launch derivatives trading for stocks, forex ",1
tanzania's current account gap narrows 16.6% in year to august ,1
announcing share advisor - a newsletter for south africa investors ,0
just launched: share advisor newsletter - build lasting wealth with the jse's top stocks ,0
diamondâ€™s atlas mara eyes three more africa acquisitions in 2015 ,1
google to buy into africaâ€™s largest wind farm in northern kenya ,1
sub-saharan africa's debt issuance down a third so far this year ,1
"rwanda to construct ""droneport"" next year drones to ferry medicine and other goods ",0
world bank trims kenya growth forecast for 2015 and 2016 ,-1
south africa seen in 7-year slouch as imf cuts growth view ,-1
ipos at 8-year high defy misery seizing south africa's economy ,-1
nigerian stock exchange appoints advisors to prepare possible ipo ,1
private equity into sub-saharan africa grows to $12 bln a year ,1
zimbabwe innscor's restaurants unit to list on nov. 6 ,0
botswana plans bold economic stimulus after diamond price drop ,-1
"new financial advisory holding company, cmb int'l, to list on stock exchange of mauritius
",1
agreed. that's some expensive money they just purchased. ,0
rt @efultang: issuing lots of foreign denominated bonds can fuel #debtcrisis in #africa - incr costs as u.s bond mkts yields incr. ,-1
"africa investors: make sure to give  a look. an excellent resource for news, prices, and charts for african stocks.",0
an excellent resource. charts and news from stock exchanges across africa. well done @romualdyonga and @jayk_ilunga! ,0
cote d'ivoire begins construction of abidjan port upgrades ,0
@nenneyaw you're quite right. it's important not to lose sight of that.,0
ghana launches 15-year $1 billion eurobond at 10.75% rate ,1
sub-saharan africa's gdp growth to slow to 3.7% this year: world bank ,-1
why angola has no stock exchange ,0
"uganda's economic growth should reach 6.5%, imf says ",1
@oketchscientist sure thing!,0
why africa is becoming more accessible for investors ,1
"africa's best stock markets ytd: brvm +6.7%, namibia +2.8%, botswana +0.5% ",1
centum investment company: building value in kenya ,0
kenya abolishes capital gains tax ,1
ghana planning to raise $1 billion in eurobond sale this week ,1
imf raises cameroon 2015 gdp growth forecast to 6% ,1
starbucks' partner sees potential for 200 south african cafes within five years ,1
"ethiopia opens $475-million, light rail system ",1
@jayk_ilunga i look forward to the new version of the site! please keep me posted.,0
construction of bridge that connects nigeria and cameroon nears completion - construction review online ,0
kellogg to spend $450 million to expand in africa ,1
"senegal's growth to accelerate to 6% in 2016, says imf ",1
zambia to triple power generation in two years with solar ,0
"ugandan economy to grow 6% next year on low oil prices, says world bank ",1
rand reprieve seen by top forecaster on signs selloff is overdone ,-1
imf does not foresee new zimbabwe loans for at least three years ,-1
zambia bears the brunt of chinaâ€™s economic slowdown ,-1
"nigeria bond yields spike, stocks fall on jp morgan index expulsion ",-1
@afrovancouver great question. i would check with the folks @vc4africa. they do excellent work and may have some ideas.,0
diageo to increase stake in guinness nigeria ,1
market turmoil makes south africa's rand a buy for blackrock ,-1
why jse-listed avi should cast aside its seafood business ,-1
mauritius' stock exchange launches sustainability index ,1
gabon named top sub-saharan africa country for retail growth ,1
french retailer fnac to open stores in ivory coast ,0
what is south africa doing to tackle its electricity crisis? ,0
@morris_aron agreed. am keen to see how much they manage to raise.,0
uk property firm to list on nairobi securities exchange ,1
new mckinsey report on south africa's 5 most promising growth sectors ,0
"from hyperinflation to deflation, zimbabweans can't catch a break ",-1
zambia's kwacha falls to record low as copper price tumbles ,-1
"migrant dream realized: coming home to africa, with money ",0
"africa's best stock markets ytd: malawi +9.3%, brvm +7.0%, botswana +5.4% ",1
africa stocks lead frontier market loser list as bears take hold ,-1
zimbabwe stock exchange prepares to list debt instruments ,-1
nigeria's economic growth slows to 2.35% in second quarter of 2015 ,-1
south africaâ€™s gdp contracts 1.3% in 2nd quarter ,1
south african rand sinks to record low ,-1
"kenya's mombasa port shows growth, increased efficiency ",0
botswana cuts 2015 growth to 2.6% on falling diamond prices ,1
microlender real people debuts $15.5 million bond at kenyan stock exchange ,1
bourses from accra to lagos unite to allow cross-border trading ,1
nigeria central bank governor dismisses calls to devalue naira ,-1
botswana's central bank cuts benchmark rate to 6% ,-1
7 reasons to be bullish on mtn group ,0
imf: nigeria's financial penetration rate still low ,-1
u.s. fund managers tapping into african beer market ,0
"@jgisairo sorry, brian. i've migrated the site to a new platform and my table plugin is no longer supported. will update article soon.",0
"africa's best stock markets ytd: malawi +10.7%, botswana +7.7%, brvm +6.8% ",1
kenya building $19.5 million library will rival library of congress in size construction in kenya of a multi-million dollar library......,0
taste holdings: serving up starbucks and domino's in south africa - ,0
warning lights flash for africa borrowers after zambia debt sale ,-1
airbnb plans africa expansion ,0
worldâ€™s first malaria vaccine gets green light ,0
zambia to issue up to $2 billion 10-year eurobond ,1
is the zimbabwe stock exchange worth a look? ,0
uganda's stock exchange to begin automated trading ,1
rwanda's crystal telecom shares rise 38% from ipo price ,1
"nigeria can't avoid devaluation, says s&p ",-1
starbucks to enter sub-saharan africa with taste coffee deal ,0
ghana stock exchange's sme segment attracts rising interest ,1
10 upcoming african ipos ,0
choppies: growth retailer in southern africa ,0
"ipo for botswana-based investment firm, afinitas ltd, closes july 17 ",-1
new kenya central bank chief shows inflation-fighting mettle ,1
volkswagen resumes car assembly in nigeria after 25-year absence to foster african sales ,0
"new report on the drivers, enablers and managers of investment in africa  #brightafrica2015",0
"namibian economy to grow 5% in 2015, says imf ",1
ghana's agriculture development bank launches ipo ,1
tanzania nears completion on new 150mw gas-fired power plant ,0
what is a share? and how do they build your wealth? ,0
buzzing abidjan puts ivory coast on road to revival ,0
investors see growing risks in nigeria's devaluation delay ,-1
"ghanaian consumer goods company, hords, launches ipo ",1
zambia credit rating cut by s&p as budget deficit worsens ,-1
"nigerian stock exchange to introduce depositary receipts, allowing investors to buy apple, louis vuitton ",1
tanzania stock exchange plans ipo in six months ,1
"africa's best stock markets ytd: malawi +15.1%, botswana +7.9%, namibia +6.2% ",1
facebook opens first african office to target next billion users ,0
indian car maker mahindra aims for double-digit growth in africa ,0
nigerian stock exchange seeks to start trading local currency futures ,1
mix telematics: software-as-a-service at an african discount - ,0
us private equity firm to invest up to $1 billion in africa with mo ibrahim's satya capital ,1
tanzanian microlender launches ipo on dar es salaam stock exchange ,1
ivory coast's nsia banque-ci plans ipo before year's end ,1
imf sees ivory coast economy growing 7.9% in 2015 ,1
"former nigerian central bank head, lamido sanusi, joins blackstone africa fund ",0
"rt @raziakkhan: #southafrica rating affirmed by s&p
outlook: stable

sa's investment grade rating is safe for now

(but hey, more growth woâ€¦",1
kenya scraps proposed capital gains tax for stock exchange investors ,1
ethiopia begins construction of 491km railway connecting it to south sudan ,0
africa to create free trade zone stretching from cape to cairo ,1
@coldtusker @ryanshenhoover an empire on the make ),0
botswana invites bids for 100 mw solar power project ,0
rt @ramonlambert: let's make sure that locals will benefit from it as well! #impinv #impact #socinv #social #investor  ,0
tanzania lifts gas resources estimate to 55 trillion cubic feet ,0
kenya commercial bank (kcb): why we own it - ,1
ethiopiaâ€™s hot for investors targeting africa ,1
10-year bond listed on rwanda stock exchange ,1
zimbabwe stock exchange to start online trading on july 3 ,1
imf says congo economy set to grow 9.2% in 2015 ,1
proplastics to list on zimbabwe stock exchange via spinoff next week ,1
mastercard crosses final african frontier with somalia entry ,0
"tuskys of kenya plans ipo, ethiopia stores in five years ",1
where is africa's tech sector? ,0
wal-mart makes slow progress navigating africa's challenges ,-1
"africa's best stock markets ytd: malawi +16.2%, botswana +5.9%, namibia +5.3% ",1
rwanda's 10-year treasury bond attracts huge demand ,1
here's a quick way to invest in the jse's dividend aristocrats ,0
singer akon makes progress with african solar power venture  by @frontiermarkets,0
direct flight between cote d'ivoire and usa to start before end of july ,0
africa's gdp growth seen at pre-economic crisis levels: afdb ,-1
"ethiopia's economy to grow 10.5% in 2015/16, says world bank ",1
rt @kaassabusiness: #stockexchange: crystal telecoms lists on rwandan exchange  @african_markets @investinafrica #rwaâ€¦,0
tanzania's mwalimu bank ipo over-subscribed by 24% ,1
nigeria gets west africaâ€™s largest wind power plant  by @venturesafrica,0
foreign direct investment in africa surges 65% in 2014 ,1
"ghana's oil production to rise six-fold by 2018, says finance minister ",1
nairobi and johannesburg stock markets to cross-list securities ,1
earnings take flight at nigeria's airline services and logistics ,1
how to build an emergency fund and invest with confidence ,0
samba foods debuts on ghana stock exchange ,0
mozambique's economy to grow 7% in 2015: imf ,1
africaâ€™s 2014 private equity deals hit record $8 billion ,1
"ethiopia commodity exchange mulls adding stock, bond trading ",1
african pension funds invest in infrastructure projects ,1
angola stock exchange set to meet 2015 launch deadline ,1
property firm to list on lusaka stock exchange ,1
rt @africaglobfunds: africa capital group announces #fundraising for its #africa-focused #equity #fund @africacapitalgp @investinafrica  htâ€¦,0
safaricom full-year profit surges 38% as non-data revenue jumps ,1
"kenyan retailer, tuskys, aims for ipo within next five years ",1
announcing a new fund from africa capital group llc ,1
nigerian stock exchange delists ihs nigeria as telco firm opts for private restructuring ,-1
trading on tanzania's stock exchange to go digital next month ,1
malawian kwacha bucking the trendâ€¦ for now ,1
botswana supermarket chain choppies to list on johannesburg stock exchange ,1
why tech trends in africa are a good investment ,0
new york pension fund to invest billions in africa ,1
how healthy is africaâ€™s sovereign bond debt?  by @netfive on @madeitinafrica,0
"africa's best stock markets ytd: malawi +15.4%, south africa +9.1%, namibia +7.0% ",1
west african bourse to get two more listings this year ,1
7 rock solid south african stocks that pay big dividends ,1
how to defang the debt monster and reap a 43% annual return ,1
kagame seeks lasting economic miracle for rwanda ,1
"rt @kaassabusiness: sub-saharan #banks' growth offsets #commodity falls by @fitchratings

#banking @investin_africa @â€¦",0
private education institution launches ipo on ghana stock exchange ,1
quenching ghana's thirst invigorates growth ,1
heineken and cfao to build $164 million brewery in ivory coast ,1
3 things you should know about facebook's expansion in africa  by @tmfsunlion,0
here's where you start: the first step toward successful investing  ,0
what a buhari win means for nigeriaâ€™s economy  by @yvonnemhango via @madeitinafrica,0
zimbabweâ€™s equity markets feeling effects of economic malaise ,-1
ghana inaugurates first west african desalination plant ,0
is kenolkobil stock a buy? ,0
rt @fuzion_group: africa rush to eurobond issuance raises spectre of new debt relief @beyondbrics @ft @investinafrica ,1
africa: new roads foster regional trade ,1
tanzanian mobile phone subscribers jump by 16% in 2014 ,1
norway's sovereign wealth fund turns to africa for profit growth ,1
stanlib to list reits on kenyan stock exchange ,1
templeton's mobius says good time to invest in nigerian stocks ,1
investment company to sell 20% stake in mtn rwanda on local stock exchange ,1
imf cuts sub-saharan africaâ€™s gdp growth to 4.5% on oil plunge ,1
tanzania exchange expects three ipos in 2015 ,1
afrox zambia heads toward ipo ,1
private equity firm raises almost $1 billion african fund ,1
johannesburg has most ipos since 2008 as stocks reach record ,1
hard times at the zimbabwe stock exchange ,-1
the 9 fastest-growing companies on the johannesburg stock exchange ,1
i&m bank's rwandan subsidiary heads toward ipo ,1
successful elections buoy nigeria's stock market ,1
nigeriaâ€™s elections â€“ africaâ€™s shining moment ,0
goldfields to list on the ghana stock exchange within next two years ,1
how well have african stock markets performed? ,0
opposition wins in nigeria. ruling party gracefully concedes.  ,0
"tanzania to spend $14 billion on railways, eyes regional hub status ",1
zimbabwean plastics company to be listed on stock exchange following unbundling ,1
@unstoppablewe hi ayeni. i had to take them down when migrating the site to a new platform. am exploring options to make available again.,0
ethiopia plans to introduce secondary bond markets next year ,1
more natural gas discovered offshore tanzania ,0
new post: should kenya's nation media group be in your portfolio? ,0
tanzania: our case for investment ,0
tanzania's mwalimu commercial bank launches ipo ,1
moody's downgrades ghana's sovereign rating with negative outlook ,-1
"tanzania's economy grew more than 7% in 2014, says imf ",1
mtn ghana considers ipo ,1
guinness nigeria: a glass half full ,1
sabmiller keeps lid on prices to tap african beer market ,1
bank seeks to raise $10 million via share sale in war-torn somalia ,1
rt @africancapital: @investinafrica thanks for tweet. very interested to see how #privateequity will impact growth of #africa capital markeâ€¦,0
namibia: good governance yields great returns ,0
south africa's rand tumbles to a new 13-year low ,-1
boots on the ground: investing in nigeria ,1
rwanda: a remarkable rebirth ,1
burger king to open first zambian restaurant by end of 2015 ,1
top 10 african private equity deals of 2014  via @africancapital,0
world bank sees kenya's gdp growth at 6.0% in 2015 ,1
derivatives trading at nairobi securities exchange to start by june ,1
tanzania's dar es salaam stock exchange expects six ipos in 2015 ,1
"africa's best stock markets over last 12 months: uganda +23.1%, tanzania +20.0%, kenya +17.7% ",1
"kenya's keroche breweries plans expansion, ipo ",1
cote d'ivoire's $1 billion eurobond nearly four times oversubscribed ,1
kenya's nairobi securities exchange plans to launch currency futures ,1
times media group to delist from johannesburg stock exchange following buyout by blackstar ,-1
ghana to compel multinationals to list on local stock exchange? ,1
uganda securities exchange gets new chief executive ,0
botswana telecom to release ipo prospectus in mid-2015 ,1
tanzanian reit sets sights on ipo ,1
bidvest makes takeover bid for adcock ingram  offer at 13% premium to market price,1
"@tmfbane thanks, bane! you're very kind. i'm happy the site has been useful. let me know of other ways to make it more so!",0
@motleystocks v. sorry about that. was too large for the new platform. considering other options.  is nice alternative,0
@akeembailey_ very small. roughly $115k in revenue for 2014. here's a link to the prospectus: ,0
gijima to delist from the johannesburg stock exchange ,-1
